WAVLEN_MCRN,TOTAL_RAD,GRND_RFLCT,PROFILE,INITIAL_H2O,FINAL_H2O
2.065,2.912e-06,0.0012655,MLW,0.25,0.13888
2.066,2.9529e-06,0.0012805,MLW,0.25,0.13888
2.067,3.0189e-06,0.0013264,MLW,0.25,0.13888
2.068,3.102e-06,0.0013813,MLW,0.25,0.13888
2.069,3.1767e-06,0.0014252,MLW,0.25,0.13888
2.07,3.1625e-06,0.0014216,MLW,0.25,0.13888
2.071,3.3187e-06,0.0015163,MLW,0.25,0.13888
2.072,3.2838e-06,0.0014942,MLW,0.25,0.13888
2.073,3.5746e-06,0.0016738,MLW,0.25,0.13888
2.074,3.5928e-06,0.0016804,MLW,0.25,0.13888
2.075,3.7813e-06,0.0017954,MLW,0.25,0.13888
2.076,3.9472e-06,0.0019043,MLW,0.25,0.13888
2.077,4.0392e-06,0.0019637,MLW,0.25,0.13888
2.078,4.0587e-06,0.001966,MLW,0.25,0.13888
2.079,4.3387e-06,0.002167,MLW,0.25,0.13888
2.08,4.3694e-06,0.0021945,MLW,0.25,0.13888
2.081,4.3612e-06,0.0021924,MLW,0.25,0.13888
2.082,4.3019e-06,0.0021566,MLW,0.25,0.13888
2.083,4.1252e-06,0.0020522,MLW,0.25,0.13888
2.084,4.1544e-06,0.0020736,MLW,0.25,0.13888
2.085,4.1153e-06,0.0020383,MLW,0.25,0.13888
2.086,4.2101e-06,0.0021075,MLW,0.25,0.13888
2.087,4.3082e-06,0.002174,MLW,0.25,0.13888
2.088,4.3076e-06,0.0021752,MLW,0.25,0.13888
2.089,4.2759e-06,0.00216,MLW,0.25,0.13888
2.09,4.3081e-06,0.0021818,MLW,0.25,0.13888
2.091,4.3195e-06,0.0022005,MLW,0.25,0.13888
2.092,4.2571e-06,0.0021726,MLW,0.25,0.13888
2.093,4.2948e-06,0.0021989,MLW,0.25,0.13888
2.094,4.2791e-06,0.0021791,MLW,0.25,0.13888
2.095,4.3583e-06,0.0022458,MLW,0.25,0.13888
2.096,4.3695e-06,0.0022564,MLW,0.25,0.13888
2.097,4.3969e-06,0.0022734,MLW,0.25,0.13888
2.098,4.4e-06,0.0022739,MLW,0.25,0.13888
2.099,4.3246e-06,0.0022171,MLW,0.25,0.13888
2.1,4.3698e-06,0.002263,MLW,0.25,0.13888
2.101,4.3975e-06,0.0022838,MLW,0.25,0.13888
2.102,4.3055e-06,0.0022111,MLW,0.25,0.13888
2.103,4.3663e-06,0.0022757,MLW,0.25,0.13888
2.104,4.3766e-06,0.0022841,MLW,0.25,0.13888
2.105,4.3842e-06,0.0022871,MLW,0.25,0.13888
2.106,4.3842e-06,0.002292,MLW,0.25,0.13888
2.107,4.3442e-06,0.0022718,MLW,0.25,0.13888
2.108,4.3171e-06,0.0022606,MLW,0.25,0.13888
2.109,4.2602e-06,0.0022324,MLW,0.25,0.13888
2.11,4.1938e-06,0.0021923,MLW,0.25,0.13888
2.111,4.2639e-06,0.0022392,MLW,0.25,0.13888
2.112,4.2209e-06,0.0022045,MLW,0.25,0.13888
2.113,4.2898e-06,0.0022591,MLW,0.25,0.13888
2.114,4.3028e-06,0.0022701,MLW,0.25,0.13888
2.115,4.2798e-06,0.0022584,MLW,0.25,0.13888
2.116,4.2145e-06,0.0022247,MLW,0.25,0.13888
2.117,4.1951e-06,0.0022184,MLW,0.25,0.13888
2.118,4.1943e-06,0.0022146,MLW,0.25,0.13888
2.119,4.1372e-06,0.002172,MLW,0.25,0.13888
2.12,4.1574e-06,0.0021967,MLW,0.25,0.13888
2.121,4.1825e-06,0.0022192,MLW,0.25,0.13888
2.122,4.2087e-06,0.0022385,MLW,0.25,0.13888
2.123,4.1734e-06,0.0022219,MLW,0.25,0.13888
2.124,4.127e-06,0.002193,MLW,0.25,0.13888
2.125,4.1194e-06,0.0021871,MLW,0.25,0.13888
2.126,4.1679e-06,0.002226,MLW,0.25,0.13888
2.127,4.137e-06,0.0022075,MLW,0.25,0.13888
2.128,4.0906e-06,0.002166,MLW,0.25,0.13888
2.129,4.1601e-06,0.0022287,MLW,0.25,0.13888
2.13,4.1559e-06,0.0022286,MLW,0.25,0.13888
2.131,4.1529e-06,0.0022295,MLW,0.25,0.13888
2.132,4.149e-06,0.0022296,MLW,0.25,0.13888
2.133,4.1359e-06,0.0022246,MLW,0.25,0.13888
2.134,4.124e-06,0.0022203,MLW,0.25,0.13888
2.135,4.0716e-06,0.0021941,MLW,0.25,0.13888
2.136,4.0214e-06,0.0021631,MLW,0.25,0.13888
2.137,4.0535e-06,0.0021882,MLW,0.25,0.13888
2.138,4.0839e-06,0.0022072,MLW,0.25,0.13888
2.139,4.0672e-06,0.0021998,MLW,0.25,0.13888
2.14,4.0594e-06,0.002198,MLW,0.25,0.13888
2.141,4.0551e-06,0.0021981,MLW,0.25,0.13888
2.142,4.0325e-06,0.0021874,MLW,0.25,0.13888
2.143,4.0043e-06,0.0021741,MLW,0.25,0.13888
2.144,4.0003e-06,0.0021741,MLW,0.25,0.13888
2.145,3.9801e-06,0.0021652,MLW,0.25,0.13888
2.146,3.9532e-06,0.0021526,MLW,0.25,0.13888
2.147,3.9385e-06,0.0021458,MLW,0.25,0.13888
2.148,3.9457e-06,0.0021507,MLW,0.25,0.13888
2.149,3.9095e-06,0.0021327,MLW,0.25,0.13888
2.15,3.8977e-06,0.0021259,MLW,0.25,0.13888
2.151,3.8713e-06,0.0021076,MLW,0.25,0.13888
2.152,3.8059e-06,0.0020653,MLW,0.25,0.13888
2.153,3.8317e-06,0.0020875,MLW,0.25,0.13888
2.154,3.8546e-06,0.0021089,MLW,0.25,0.13888
2.155,3.8091e-06,0.0020864,MLW,0.25,0.13888
2.156,3.8511e-06,0.0021152,MLW,0.25,0.13888
2.157,3.8367e-06,0.0021102,MLW,0.25,0.13888
2.158,3.8354e-06,0.0021108,MLW,0.25,0.13888
2.159,3.7907e-06,0.00208,MLW,0.25,0.13888
2.16,3.7865e-06,0.0020845,MLW,0.25,0.13888
2.161,3.6233e-06,0.0019871,MLW,0.25,0.13888
2.162,3.7319e-06,0.002061,MLW,0.25,0.13888
2.163,3.6494e-06,0.001999,MLW,0.25,0.13888
2.164,3.5793e-06,0.0019563,MLW,0.25,0.13888
2.165,3.4748e-06,0.0019245,MLW,0.25,0.13888
2.166,3.3535e-06,0.0018579,MLW,0.25,0.13888
2.167,3.2956e-06,0.0018191,MLW,0.25,0.13888
2.168,3.5459e-06,0.0019676,MLW,0.25,0.13888
2.169,3.5735e-06,0.0019665,MLW,0.25,0.13888
2.17,3.6398e-06,0.002025,MLW,0.25,0.13888
2.171,3.6755e-06,0.0020487,MLW,0.25,0.13888
2.172,3.5997e-06,0.0020022,MLW,0.25,0.13888
2.173,3.5497e-06,0.0019711,MLW,0.25,0.13888
2.174,3.6358e-06,0.0020208,MLW,0.25,0.13888
2.175,3.6348e-06,0.0020273,MLW,0.25,0.13888
2.176,3.6036e-06,0.0020048,MLW,0.25,0.13888
2.177,3.6353e-06,0.0020369,MLW,0.25,0.13888
2.178,3.5016e-06,0.0019585,MLW,0.25,0.13888
2.179,3.4402e-06,0.0019131,MLW,0.25,0.13888
2.18,3.608e-06,0.0020256,MLW,0.25,0.13888
2.181,3.635e-06,0.0020448,MLW,0.25,0.13888
2.182,3.5924e-06,0.0020225,MLW,0.25,0.13888
2.183,3.4809e-06,0.0019346,MLW,0.25,0.13888
2.184,3.4617e-06,0.0019341,MLW,0.25,0.13888
2.185,3.4723e-06,0.0019156,MLW,0.25,0.13888
2.186,3.6009e-06,0.0020341,MLW,0.25,0.13888
2.187,3.5551e-06,0.0020044,MLW,0.25,0.13888
2.188,3.4552e-06,0.0019416,MLW,0.25,0.13888
2.189,3.4687e-06,0.0019642,MLW,0.25,0.13888
2.19,3.4659e-06,0.0019597,MLW,0.25,0.13888
2.191,3.5193e-06,0.0019912,MLW,0.25,0.13888
2.192,3.5482e-06,0.0020163,MLW,0.25,0.13888
2.193,3.5355e-06,0.0020108,MLW,0.25,0.13888
2.194,3.5014e-06,0.0019861,MLW,0.25,0.13888
2.195,3.3982e-06,0.0019163,MLW,0.25,0.13888
2.196,3.4887e-06,0.0019868,MLW,0.25,0.13888
2.197,3.4646e-06,0.001972,MLW,0.25,0.13888
2.198,3.3581e-06,0.0018817,MLW,0.25,0.13888
2.199,3.2742e-06,0.0018447,MLW,0.25,0.13888
2.2,2.7671e-06,0.001507,MLW,0.25,0.13888
2.201,3.154e-06,0.0017758,MLW,0.25,0.13888
2.202,3.0984e-06,0.0017388,MLW,0.25,0.13888
2.203,3.2269e-06,0.0018301,MLW,0.25,0.13888
2.204,3.3379e-06,0.0019028,MLW,0.25,0.13888
2.205,3.1383e-06,0.0017625,MLW,0.25,0.13888
2.206,3.2456e-06,0.0018595,MLW,0.25,0.13888
2.207,3.2728e-06,0.001878,MLW,0.25,0.13888
2.208,3.3033e-06,0.0019007,MLW,0.25,0.13888
2.209,3.3475e-06,0.0019306,MLW,0.25,0.13888
2.21,3.351e-06,0.0019327,MLW,0.25,0.13888
2.211,3.3058e-06,0.0019062,MLW,0.25,0.13888
2.212,3.3495e-06,0.0019367,MLW,0.25,0.13888
2.213,3.3534e-06,0.0019409,MLW,0.25,0.13888
2.214,3.339e-06,0.0019338,MLW,0.25,0.13888
2.215,3.3102e-06,0.0019129,MLW,0.25,0.13888
2.216,3.1547e-06,0.0018073,MLW,0.25,0.13888
2.217,3.164e-06,0.0018278,MLW,0.25,0.13888
2.218,3.2604e-06,0.0018928,MLW,0.25,0.13888
2.219,3.2836e-06,0.0019094,MLW,0.25,0.13888
2.22,3.2913e-06,0.0019152,MLW,0.25,0.13888
2.221,3.1316e-06,0.0018123,MLW,0.25,0.13888
2.222,3.1126e-06,0.0018009,MLW,0.25,0.13888
2.223,3.2514e-06,0.0018961,MLW,0.25,0.13888
2.224,3.2215e-06,0.0018804,MLW,0.25,0.13888
2.225,3.1918e-06,0.0018592,MLW,0.25,0.13888
2.226,3.1481e-06,0.0018371,MLW,0.25,0.13888
2.227,2.9503e-06,0.0017042,MLW,0.25,0.13888
2.228,3.1514e-06,0.0018437,MLW,0.25,0.13888
2.229,3.1763e-06,0.0018618,MLW,0.25,0.13888
2.23,3.1744e-06,0.0018627,MLW,0.25,0.13888
2.231,3.0917e-06,0.0018078,MLW,0.25,0.13888
2.232,2.8989e-06,0.001675,MLW,0.25,0.13888
2.233,3.0473e-06,0.0017805,MLW,0.25,0.13888
2.234,3.0662e-06,0.0017949,MLW,0.25,0.13888
2.235,3.095e-06,0.001819,MLW,0.25,0.13888
2.236,3.0475e-06,0.001786,MLW,0.25,0.13888
2.237,2.9984e-06,0.001757,MLW,0.25,0.13888
2.238,2.901e-06,0.0016926,MLW,0.25,0.13888
2.239,3.0527e-06,0.0018035,MLW,0.25,0.13888
2.24,2.9335e-06,0.0017191,MLW,0.25,0.13888
2.241,2.979e-06,0.0017522,MLW,0.25,0.13888
2.242,2.9743e-06,0.0017502,MLW,0.25,0.13888
2.243,2.9594e-06,0.0017447,MLW,0.25,0.13888
2.244,2.8114e-06,0.0016373,MLW,0.25,0.13888
2.245,3.0593e-06,0.0018171,MLW,0.25,0.13888
2.246,2.8613e-06,0.0016769,MLW,0.25,0.13888
2.247,2.6461e-06,0.0015254,MLW,0.25,0.13888
2.248,2.9618e-06,0.0017588,MLW,0.25,0.13888
2.249,2.9542e-06,0.0017549,MLW,0.25,0.13888
2.25,2.8802e-06,0.0017024,MLW,0.25,0.13888
2.251,2.8491e-06,0.0016812,MLW,0.25,0.13888
2.252,2.8677e-06,0.0016976,MLW,0.25,0.13888
2.253,2.8683e-06,0.0017022,MLW,0.25,0.13888
2.254,2.6252e-06,0.0015321,MLW,0.25,0.13888
2.255,2.7998e-06,0.0016599,MLW,0.25,0.13888
2.256,2.7283e-06,0.001607,MLW,0.25,0.13888
2.257,2.5618e-06,0.0014884,MLW,0.25,0.13888
2.258,2.7722e-06,0.001643,MLW,0.25,0.13888
2.259,2.8781e-06,0.0017225,MLW,0.25,0.13888
2.26,2.7935e-06,0.0016631,MLW,0.25,0.13888
2.261,2.56e-06,0.0014969,MLW,0.25,0.13888
2.262,2.3548e-06,0.0013553,MLW,0.25,0.13888
2.263,2.7219e-06,0.0016224,MLW,0.25,0.13888
2.264,2.5335e-06,0.0014856,MLW,0.25,0.13888
2.265,2.5955e-06,0.0015292,MLW,0.25,0.13888
2.266,2.8551e-06,0.0017233,MLW,0.25,0.13888
2.267,2.8124e-06,0.0016935,MLW,0.25,0.13888
2.268,2.4652e-06,0.0014433,MLW,0.25,0.13888
2.269,2.4665e-06,0.0014459,MLW,0.25,0.13888
2.27,2.6495e-06,0.0015824,MLW,0.25,0.13888
2.271,2.6943e-06,0.001618,MLW,0.25,0.13888
2.272,2.5087e-06,0.0014816,MLW,0.25,0.13888
2.273,2.707e-06,0.0016272,MLW,0.25,0.13888
2.274,2.7182e-06,0.0016407,MLW,0.25,0.13888
2.275,2.4191e-06,0.0014273,MLW,0.25,0.13888
2.276,2.1622e-06,0.0012421,MLW,0.25,0.13888
2.277,2.5413e-06,0.0015167,MLW,0.25,0.13888
2.278,2.683e-06,0.0016232,MLW,0.25,0.13888
2.279,2.752e-06,0.0016754,MLW,0.25,0.13888
2.28,2.7084e-06,0.0016462,MLW,0.25,0.13888
2.281,2.2913e-06,0.0013493,MLW,0.25,0.13888
2.282,2.5599e-06,0.001549,MLW,0.25,0.13888
2.283,2.1277e-06,0.0012342,MLW,0.25,0.13888
2.284,2.3137e-06,0.001369,MLW,0.25,0.13888
2.285,2.4232e-06,0.0014493,MLW,0.25,0.13888
2.286,2.7069e-06,0.0016568,MLW,0.25,0.13888
2.287,2.6449e-06,0.0016141,MLW,0.25,0.13888
2.288,2.5866e-06,0.0015745,MLW,0.25,0.13888
2.289,2.5044e-06,0.0015136,MLW,0.25,0.13888
2.29,2.0846e-06,0.0012091,MLW,0.25,0.13888
2.291,2.4954e-06,0.0015111,MLW,0.25,0.13888
2.292,2.4436e-06,0.0014763,MLW,0.25,0.13888
2.293,2.4297e-06,0.0014697,MLW,0.25,0.13888
2.294,2.363e-06,0.0014229,MLW,0.25,0.13888
2.295,2.2567e-06,0.0013491,MLW,0.25,0.13888
2.296,2.2003e-06,0.0013065,MLW,0.25,0.13888
2.297,2.5194e-06,0.0015464,MLW,0.25,0.13888
2.298,2.2376e-06,0.0013385,MLW,0.25,0.13888
2.299,2.1904e-06,0.0013026,MLW,0.25,0.13888
2.3,2.2343e-06,0.0013389,MLW,0.25,0.13888
2.301,2.2319e-06,0.0013376,MLW,0.25,0.13888
2.302,2.3978e-06,0.001462,MLW,0.25,0.13888
2.303,2.4085e-06,0.0014701,MLW,0.25,0.13888
2.304,2.1571e-06,0.0012862,MLW,0.25,0.13888
2.305,2.1956e-06,0.0013208,MLW,0.25,0.13888
2.306,2.4087e-06,0.0014785,MLW,0.25,0.13888
2.307,2.2171e-06,0.0013417,MLW,0.25,0.13888
2.308,2.376e-06,0.0014593,MLW,0.25,0.13888
2.309,2.4576e-06,0.0015219,MLW,0.25,0.13888
2.31,2.5055e-06,0.001558,MLW,0.25,0.13888
2.311,2.6254e-06,0.0016463,MLW,0.25,0.13888
2.312,2.4924e-06,0.0015515,MLW,0.25,0.13888
2.313,2.6229e-06,0.0016484,MLW,0.25,0.13888
2.314,2.6038e-06,0.0016374,MLW,0.25,0.13888
2.315,2.5787e-06,0.0016199,MLW,0.25,0.13888
2.316,2.0752e-06,0.0012414,MLW,0.25,0.13888
2.317,1.4324e-06,0.00077723,MLW,0.25,0.13888
2.318,1.6595e-06,0.00093429,MLW,0.25,0.13888
2.319,2.0799e-06,0.0012479,MLW,0.25,0.13888
2.32,2.1833e-06,0.0013273,MLW,0.25,0.13888
2.321,2.2627e-06,0.0013922,MLW,0.25,0.13888
2.322,2.2418e-06,0.0013561,MLW,0.25,0.13888
2.323,2.2769e-06,0.0013927,MLW,0.25,0.13888
2.324,2.3027e-06,0.0014303,MLW,0.25,0.13888
2.325,2.3176e-06,0.0014484,MLW,0.25,0.13888
2.326,2.25e-06,0.0014004,MLW,0.25,0.13888
2.327,2.3537e-06,0.0014776,MLW,0.25,0.13888
2.328,2.1436e-06,0.0013165,MLW,0.25,0.13888
2.329,2.2111e-06,0.0013697,MLW,0.25,0.13888
2.33,2.4318e-06,0.0015381,MLW,0.25,0.13888
2.331,2.227e-06,0.0013832,MLW,0.25,0.13888
2.332,2.1438e-06,0.0013224,MLW,0.25,0.13888
2.333,2.355e-06,0.0014861,MLW,0.25,0.13888
2.334,2.196e-06,0.0013679,MLW,0.25,0.13888
2.335,2.1905e-06,0.0013574,MLW,0.25,0.13888
2.336,2.1795e-06,0.0013554,MLW,0.25,0.13888
2.337,2.3146e-06,0.0014604,MLW,0.25,0.13888
2.338,2.0899e-06,0.0012865,MLW,0.25,0.13888
2.339,2.1687e-06,0.0013435,MLW,0.25,0.13888
2.34,1.7092e-06,0.00099251,MLW,0.25,0.13888
2.341,1.9671e-06,0.0011835,MLW,0.25,0.13888
2.342,2.1952e-06,0.0013443,MLW,0.25,0.13888
2.343,2.1608e-06,0.0013473,MLW,0.25,0.13888
2.344,2.117e-06,0.001315,MLW,0.25,0.13888
2.345,1.9753e-06,0.0011949,MLW,0.25,0.13888
2.346,2.0759e-06,0.0012869,MLW,0.25,0.13888
2.347,1.9285e-06,0.001173,MLW,0.25,0.13888
2.348,1.8026e-06,0.0010782,MLW,0.25,0.13888
2.349,1.9973e-06,0.0012279,MLW,0.25,0.13888
2.35,1.9238e-06,0.0011631,MLW,0.25,0.13888
2.351,1.8306e-06,0.0011079,MLW,0.25,0.13888
2.352,1.8494e-06,0.0010509,MLW,0.25,0.13888
2.353,1.9306e-06,0.0011791,MLW,0.25,0.13888
2.354,1.9807e-06,0.0012365,MLW,0.25,0.13888
2.355,2.0083e-06,0.0012559,MLW,0.25,0.13888
2.356,1.6019e-06,0.00094759,MLW,0.25,0.13888
2.357,2.1236e-06,0.0013384,MLW,0.25,0.13888
2.358,1.9025e-06,0.0011704,MLW,0.25,0.13888
2.359,1.6637e-06,0.00099245,MLW,0.25,0.13888
2.36,2.2946e-06,0.0014822,MLW,0.25,0.13888
2.361,2.2702e-06,0.0014643,MLW,0.25,0.13888
2.362,1.899e-06,0.0011825,MLW,0.25,0.13888
2.363,2.2717e-06,0.0014646,MLW,0.25,0.13888
2.364,2.0555e-06,0.0012629,MLW,0.25,0.13888
2.365,2.1207e-06,0.0013556,MLW,0.25,0.13888
2.366,2.0795e-06,0.001324,MLW,0.25,0.13888
2.367,1.9679e-06,0.0012258,MLW,0.25,0.13888
2.368,1.8956e-06,0.0011713,MLW,0.25,0.13888
2.369,2.0073e-06,0.0012388,MLW,0.25,0.13888
2.37,1.495e-06,0.00088284,MLW,0.25,0.13888
2.371,1.017e-06,0.00049147,MLW,0.25,0.13888
2.372,1.3496e-06,0.00075064,MLW,0.25,0.13888
2.373,1.7595e-06,0.0010728,MLW,0.25,0.13888
2.374,1.9847e-06,0.001261,MLW,0.25,0.13888
2.375,1.9229e-06,0.0012142,MLW,0.25,0.13888
2.376,2.0191e-06,0.0012588,MLW,0.25,0.13888
2.377,1.7015e-06,0.0010196,MLW,0.25,0.13888
2.378,1.8423e-06,0.0010792,MLW,0.25,0.13888
2.379,2.1716e-06,0.0013996,MLW,0.25,0.13888
2.38,1.8361e-06,0.0011401,MLW,0.25,0.13888
2.381,2.0606e-06,0.0013159,MLW,0.25,0.13888
2.382,2.1616e-06,0.0014063,MLW,0.25,0.13888
2.383,1.6812e-06,0.0010053,MLW,0.25,0.13888
2.384,1.6148e-06,0.00091047,MLW,0.25,0.13888
2.385,2.0254e-06,0.0013002,MLW,0.25,0.13888
2.386,1.7701e-06,0.0010519,MLW,0.25,0.13888
2.387,1.7878e-06,0.0011217,MLW,0.25,0.13888
2.388,1.8043e-06,0.0010834,MLW,0.25,0.13888
2.389,2.049e-06,0.0013144,MLW,0.25,0.13888
2.39,1.8571e-06,0.0011778,MLW,0.25,0.13888
2.391,1.887e-06,0.0011823,MLW,0.25,0.13888
2.392,1.6871e-06,0.00099007,MLW,0.25,0.13888
2.393,1.9734e-06,0.0012706,MLW,0.25,0.13888
2.394,1.9153e-06,0.0012252,MLW,0.25,0.13888
2.395,1.9806e-06,0.0012706,MLW,0.25,0.13888
2.396,1.9063e-06,0.0012143,MLW,0.25,0.13888
2.397,1.6319e-06,0.00093839,MLW,0.25,0.13888
2.398,1.9904e-06,0.0012697,MLW,0.25,0.13888
2.399,2.015e-06,0.0013119,MLW,0.25,0.13888
2.4,1.883e-06,0.001184,MLW,0.25,0.13888
2.401,2.0187e-06,0.0013054,MLW,0.25,0.13888
2.402,2.0245e-06,0.0013197,MLW,0.25,0.13888
2.403,2.0366e-06,0.0013325,MLW,0.25,0.13888
2.404,1.7457e-06,0.0010414,MLW,0.25,0.13888
2.405,1.8677e-06,0.0011681,MLW,0.25,0.13888
2.406,1.9184e-06,0.0012172,MLW,0.25,0.13888
2.407,1.7517e-06,0.0010444,MLW,0.25,0.13888
2.408,1.8462e-06,0.0011338,MLW,0.25,0.13888
2.409,1.9264e-06,0.0012342,MLW,0.25,0.13888
2.41,1.7886e-06,0.0010829,MLW,0.25,0.13888
2.411,2.0758e-06,0.0013675,MLW,0.25,0.13888
2.412,1.9107e-06,0.0011917,MLW,0.25,0.13888
2.413,2.0232e-06,0.0013237,MLW,0.25,0.13888
2.414,1.6905e-06,0.0010008,MLW,0.25,0.13888
2.415,1.8852e-06,0.0012012,MLW,0.25,0.13888
2.416,1.3139e-06,0.0006913,MLW,0.25,0.13888
2.417,1.8879e-06,0.0012082,MLW,0.25,0.13888
2.418,1.6952e-06,0.0010213,MLW,0.25,0.13888
2.419,1.3134e-06,0.00064245,MLW,0.25,0.13888
2.42,1.7951e-06,0.0011039,MLW,0.25,0.13888
2.421,2.0059e-06,0.0013263,MLW,0.25,0.13888
2.422,1.9194e-06,0.0012327,MLW,0.25,0.13888
2.423,1.9553e-06,0.0012862,MLW,0.25,0.13888
2.424,1.6965e-06,0.0010179,MLW,0.25,0.13888
2.425,1.8603e-06,0.0011956,MLW,0.25,0.13888
2.426,1.8229e-06,0.0011505,MLW,0.25,0.13888
2.427,1.7832e-06,0.0011163,MLW,0.25,0.13888
2.428,1.9232e-06,0.0012698,MLW,0.25,0.13888
2.429,1.9726e-06,0.0013075,MLW,0.25,0.13888
2.43,1.9604e-06,0.0012973,MLW,0.25,0.13888
2.431,1.9891e-06,0.0013247,MLW,0.25,0.13888
2.432,1.9675e-06,0.0013017,MLW,0.25,0.13888
2.433,1.6581e-06,0.00099333,MLW,0.25,0.13888
2.434,1.8781e-06,0.0012072,MLW,0.25,0.13888
2.435,1.2227e-06,0.00060715,MLW,0.25,0.13888
2.436,9.7635e-07,0.00039696,MLW,0.25,0.13888
2.437,1.6413e-06,0.00097362,MLW,0.25,0.13888
2.438,1.9114e-06,0.0012621,MLW,0.25,0.13888
2.439,1.951e-06,0.0012998,MLW,0.25,0.13888
2.44,1.9516e-06,0.0013028,MLW,0.25,0.13888
2.441,1.9507e-06,0.0013035,MLW,0.25,0.13888
2.442,1.916e-06,0.001263,MLW,0.25,0.13888
2.443,1.8119e-06,0.0011479,MLW,0.25,0.13888
2.444,1.92e-06,0.0012734,MLW,0.25,0.13888
2.445,1.8343e-06,0.001176,MLW,0.25,0.13888
2.446,1.0926e-06,0.00051244,MLW,0.25,0.13888
2.447,1.4803e-06,0.00083426,MLW,0.25,0.13888
2.448,1.4869e-06,0.00085281,MLW,0.25,0.13888
2.449,1.8498e-06,0.0012118,MLW,0.25,0.13888
2.45,1.432e-06,0.00079437,MLW,0.25,0.13888
2.451,1.2182e-06,0.00057874,MLW,0.25,0.13888
2.452,1.4191e-06,0.0008084,MLW,0.25,0.13888
2.453,1.8341e-06,0.0011943,MLW,0.25,0.13888
2.454,1.4829e-06,0.00084572,MLW,0.25,0.13888
2.455,1.518e-06,0.00089498,MLW,0.25,0.13888
2.456,1.8252e-06,0.0012056,MLW,0.25,0.13888
2.457,1.837e-06,0.0012186,MLW,0.25,0.13888
2.458,1.8576e-06,0.0012409,MLW,0.25,0.13888
2.459,1.8635e-06,0.0012385,MLW,0.25,0.13888
2.46,1.8742e-06,0.001248,MLW,0.25,0.13888
2.461,1.8642e-06,0.0012374,MLW,0.25,0.13888
2.462,1.5289e-06,0.00091074,MLW,0.25,0.13888
2.463,1.1075e-06,0.00052403,MLW,0.25,0.13888
2.464,1.6787e-06,0.0010429,MLW,0.25,0.13888
2.465,1.8294e-06,0.0012057,MLW,0.25,0.13888
2.466,1.8385e-06,0.0012145,MLW,0.25,0.13888
2.467,1.835e-06,0.0012104,MLW,0.25,0.13888
2.468,1.5018e-06,0.00087797,MLW,0.25,0.13888
2.469,1.7725e-06,0.0011536,MLW,0.25,0.13888
2.47,1.7759e-06,0.0011601,MLW,0.25,0.13888
2.471,1.6713e-06,0.0010324,MLW,0.25,0.13888
2.472,7.6472e-07,0.00032311,MLW,0.25,0.13888
2.473,9.7663e-07,0.00040605,MLW,0.25,0.13888
2.474,1.6805e-06,0.0010435,MLW,0.25,0.13888
2.475,1.7236e-06,0.0010933,MLW,0.25,0.13888
2.476,1.7559e-06,0.0011294,MLW,0.25,0.13888
2.477,1.7743e-06,0.0011538,MLW,0.25,0.13888
2.478,1.5907e-06,0.00094835,MLW,0.25,0.13888
2.479,1.6194e-06,0.00099172,MLW,0.25,0.13888
2.48,1.4857e-06,0.00085817,MLW,0.25,0.13888
2.481,9.2035e-07,0.00039516,MLW,0.25,0.13888
2.482,1.4104e-06,0.0008102,MLW,0.25,0.13888
2.483,1.5794e-06,0.00095564,MLW,0.25,0.13888
2.484,8.9551e-07,0.00036188,MLW,0.25,0.13888
2.485,1.2677e-06,0.00069182,MLW,0.25,0.13888
2.486,1.6138e-06,0.00099413,MLW,0.25,0.13888
2.487,1.174e-06,0.00057062,MLW,0.25,0.13888
2.488,6.6898e-07,0.00022087,MLW,0.25,0.13888
2.489,1.3853e-06,0.00073246,MLW,0.25,0.13888
2.49,1.5216e-06,0.00088475,MLW,0.25,0.13888
2.491,1.4446e-06,0.00079749,MLW,0.25,0.13888
2.492,1.0285e-06,0.00047583,MLW,0.25,0.13888
2.493,1.2965e-06,0.000652,MLW,0.25,0.13888
2.494,1.0212e-06,0.00048516,MLW,0.25,0.13888
2.495,7.1973e-07,0.00024564,MLW,0.25,0.13888
2.496,1.5012e-06,0.00086534,MLW,0.25,0.13888
2.497,1.359e-06,0.00073618,MLW,0.25,0.13888
2.498,1.4334e-06,0.00080618,MLW,0.25,0.13888
2.499,1.5365e-06,0.00092387,MLW,0.25,0.13888
2.5,1.4898e-06,0.00086191,MLW,0.25,0.13888
2.501,1.5878e-06,0.00097102,MLW,0.25,0.13888
2.502,1.4235e-06,0.00078787,MLW,0.25,0.13888
2.503,7.1537e-07,0.00027703,MLW,0.25,0.13888
2.504,1.1823e-06,0.00056577,MLW,0.25,0.13888
2.505,1.2276e-06,0.00062967,MLW,0.25,0.13888
2.506,7.4497e-07,0.00022694,MLW,0.25,0.13888
2.507,1.3179e-06,0.00072012,MLW,0.25,0.13888
2.508,1.5569e-06,0.00096336,MLW,0.25,0.13888
2.509,1.0923e-06,0.00050579,MLW,0.25,0.13888
2.51,1.2164e-06,0.00063694,MLW,0.25,0.13888
2.511,5.698e-07,0.00014207,MLW,0.25,0.13888
2.512,9.2396e-07,0.00037317,MLW,0.25,0.13888
2.513,9.8009e-07,0.00041002,MLW,0.25,0.13888
2.514,1.2801e-06,0.00069319,MLW,0.25,0.13888
2.515,7.663e-07,0.0002546,MLW,0.25,0.13888
2.516,4.6801e-07,7.9259e-05,MLW,0.25,0.13888
