PROFILE,WAVLEN_MCRN,TOTAL_RAD,GRND_RFLCT,WATER
TRP,0.404,0.0063134,0.022891,1.0
TRP,0.404,0.0063134,0.022891,1.5
TRP,0.404,0.0063134,0.022891,2.0
TRP,0.405,0.0057611,0.021161,0.2
TRP,0.405,0.0057611,0.021161,0.5
TRP,0.405,0.0057611,0.021161,1.0
TRP,0.405,0.0057611,0.021161,1.5
TRP,0.405,0.0057611,0.021161,2.0
TRP,0.406,0.005664,0.021049,0.2
TRP,0.406,0.005664,0.021049,0.5
TRP,0.406,0.005664,0.021049,1.0
TRP,0.406,0.005664,0.021049,1.5
TRP,0.406,0.005664,0.021049,2.0
TRP,0.407,0.0054366,0.020454,0.2
TRP,0.407,0.0054366,0.020454,0.5
TRP,0.407,0.0054366,0.020454,1.0
TRP,0.407,0.0054366,0.020454,1.5
TRP,0.407,0.0054366,0.020454,2.0
TRP,0.408,0.005805,0.022108,0.2
TRP,0.408,0.005805,0.022108,0.5
TRP,0.408,0.005805,0.022108,1.0
TRP,0.408,0.005805,0.022108,1.5
TRP,0.408,0.005805,0.022108,2.0
TRP,0.409,0.0063111,0.02433,0.2
TRP,0.409,0.0063111,0.02433,0.5
TRP,0.409,0.0063111,0.02433,1.0
TRP,0.409,0.0063111,0.02433,1.5
TRP,0.409,0.0063111,0.02433,2.0
TRP,0.41,0.0052503,0.020471,0.2
TRP,0.41,0.0052503,0.020471,0.5
TRP,0.41,0.0052503,0.020471,1.0
TRP,0.41,0.0052503,0.020471,1.5
TRP,0.41,0.0052503,0.020471,2.0
TRP,0.411,0.0060994,0.024083,0.2
TRP,0.411,0.0060994,0.024083,0.5
TRP,0.411,0.0060994,0.024083,1.0
TRP,0.411,0.0060994,0.024083,1.5
TRP,0.411,0.0060994,0.024083,2.0
TRP,0.412,0.0062939,0.025142,0.2
TRP,0.412,0.0062939,0.025142,0.5
TRP,0.412,0.0062939,0.025142,1.0
TRP,0.412,0.0062939,0.025142,1.5
TRP,0.412,0.0062939,0.025142,2.0
TRP,0.413,0.0057797,0.023362,0.2
TRP,0.413,0.0057797,0.023362,0.5
TRP,0.413,0.0057797,0.023362,1.0
TRP,0.413,0.0057797,0.023362,1.5
TRP,0.413,0.0057797,0.023362,2.0
TRP,0.414,0.0056689,0.023188,0.2
TRP,0.414,0.0056689,0.023188,0.5
TRP,0.414,0.0056689,0.023188,1.0
TRP,0.414,0.0056689,0.023188,1.5
TRP,0.414,0.0056689,0.023188,2.0
TRP,0.415,0.0059497,0.024629,0.2
TRP,0.415,0.0059497,0.024629,0.5
TRP,0.415,0.0059497,0.024629,1.0
TRP,0.415,0.0059497,0.024629,1.5
TRP,0.415,0.0059497,0.024629,2.0
TRP,0.416,0.0059273,0.024827,0.2
TRP,0.416,0.0059273,0.024827,0.5
TRP,0.416,0.0059273,0.024827,1.0
TRP,0.416,0.0059273,0.024827,1.5
TRP,0.416,0.0059273,0.024827,2.0
TRP,0.417,0.0055907,0.023678,0.2
TRP,0.417,0.0055907,0.023678,0.5
TRP,0.417,0.0055907,0.023678,1.0
TRP,0.417,0.0055907,0.023678,1.5
TRP,0.417,0.0055907,0.023678,2.0
TRP,0.418,0.0054791,0.023483,0.2
TRP,0.418,0.0054791,0.023483,0.5
TRP,0.418,0.0054791,0.023483,1.0
TRP,0.418,0.0054791,0.023483,1.5
TRP,0.418,0.0054791,0.023483,2.0
TRP,0.419,0.0055043,0.023863,0.2
TRP,0.419,0.0055043,0.023863,0.5
TRP,0.419,0.0055043,0.023863,1.0
TRP,0.419,0.0055043,0.023863,1.5
TRP,0.419,0.0055043,0.023863,2.0
TRP,0.42,0.0046113,0.02022,0.2
TRP,0.42,0.0046113,0.02022,0.5
TRP,0.42,0.0046113,0.02022,1.0
TRP,0.42,0.0046113,0.02022,1.5
TRP,0.42,0.0046113,0.02022,2.0
TRP,0.421,0.0057368,0.025442,0.2
TRP,0.421,0.0057368,0.025442,0.5
TRP,0.421,0.0057368,0.025442,1.0
TRP,0.421,0.0057368,0.025442,1.5
TRP,0.421,0.0057368,0.025442,2.0
TRP,0.422,0.0054322,0.02437,0.2
TRP,0.422,0.0054322,0.02437,0.5
TRP,0.422,0.0054322,0.02437,1.0
TRP,0.422,0.0054322,0.02437,1.5
TRP,0.422,0.0054322,0.02437,2.0
TRP,0.423,0.0045564,0.020675,0.2
TRP,0.423,0.0045564,0.020675,0.5
TRP,0.423,0.0045564,0.020675,1.0
TRP,0.423,0.0045564,0.020675,1.5
TRP,0.423,0.0045564,0.020675,2.0
TRP,0.424,0.004899,0.022471,0.2
TRP,0.424,0.004899,0.022471,0.5
TRP,0.424,0.004899,0.022471,1.0
TRP,0.424,0.004899,0.022471,1.5
TRP,0.424,0.004899,0.022471,2.0
TRP,0.425,0.0050378,0.023365,0.2
TRP,0.425,0.0050378,0.023365,0.5
TRP,0.425,0.0050378,0.023365,1.0
TRP,0.425,0.0050378,0.023365,1.5
TRP,0.425,0.0050378,0.023365,2.0
TRP,0.426,0.0048116,0.022569,0.2
TRP,0.426,0.0048116,0.022569,0.5
TRP,0.426,0.0048116,0.022569,1.0
TRP,0.426,0.0048116,0.022569,1.5
TRP,0.426,0.0048116,0.022569,2.0
TRP,0.427,0.0045747,0.021684,0.2
TRP,0.427,0.0045747,0.021684,0.5
TRP,0.427,0.0045747,0.021684,1.0
TRP,0.427,0.0045747,0.021684,1.5
TRP,0.427,0.0045747,0.021684,2.0
TRP,0.428,0.0045653,0.021889,0.2
TRP,0.428,0.0045653,0.021889,0.5
TRP,0.428,0.0045653,0.021889,1.0
TRP,0.428,0.0045653,0.021889,1.5
TRP,0.428,0.0045653,0.021889,2.0
TRP,0.429,0.0041285,0.020008,0.2
TRP,0.429,0.0041285,0.020008,0.5
TRP,0.429,0.0041285,0.020008,1.0
TRP,0.429,0.0041285,0.020008,1.5
TRP,0.429,0.0041285,0.020008,2.0
TRP,0.43,0.0032803,0.016063,0.2
TRP,0.43,0.0032803,0.016063,0.5
TRP,0.43,0.0032803,0.016063,1.0
TRP,0.43,0.0032803,0.016063,1.5
TRP,0.43,0.0032803,0.016063,2.0
TRP,0.431,0.0028944,0.014338,0.2
TRP,0.431,0.0028944,0.014338,0.5
