WAVLEN_MCRN,TOTAL_RAD,GRND_RFLCT,PROFILE,INITIAL_H2O,FINAL_H2O
0.678,0.0010566,0.029449,TRP,0.25,0.63509
0.679,0.0010403,0.029134,TRP,0.25,0.63509
0.68,0.0010316,0.029025,TRP,0.25,0.63509
0.681,0.0010259,0.028996,TRP,0.25,0.63509
0.682,0.0010218,0.029014,TRP,0.25,0.63509
0.683,0.0010211,0.029125,TRP,0.25,0.63509
0.684,0.0010014,0.028688,TRP,0.25,0.63509
0.685,0.0010084,0.029031,TRP,0.25,0.63509
0.686,0.00096413,0.027873,TRP,0.25,0.63509
0.687,0.0007595,0.019392,TRP,0.25,0.63509
0.688,0.00082413,0.022435,TRP,0.25,0.63509
0.689,0.00082385,0.022559,TRP,0.25,0.63509
0.69,0.00085886,0.023927,TRP,0.25,0.63509
0.691,0.00088632,0.025212,TRP,0.25,0.63509
0.692,0.00089914,0.025977,TRP,0.25,0.63509
0.693,0.00090634,0.026099,TRP,0.25,0.63509
0.694,0.00091658,0.026274,TRP,0.25,0.63509
0.695,0.00091391,0.026739,TRP,0.25,0.63509
0.696,0.00091706,0.026878,TRP,0.25,0.63509
0.697,0.00093257,0.028168,TRP,0.25,0.63509
0.698,0.00091129,0.027634,TRP,0.25,0.63509
0.699,0.0009159,0.027501,TRP,0.25,0.63509
0.7,0.00089988,0.027143,TRP,0.25,0.63509
0.701,0.00088049,0.02661,TRP,0.25,0.63509
0.702,0.00087173,0.026598,TRP,0.25,0.63509
0.703,0.00087366,0.026729,TRP,0.25,0.63509
0.704,0.0008821,0.027347,TRP,0.25,0.63509
0.705,0.0008867,0.027591,TRP,0.25,0.63509
0.706,0.00087447,0.027457,TRP,0.25,0.63509
0.707,0.00085856,0.027086,TRP,0.25,0.63509
0.708,0.00087787,0.027837,TRP,0.25,0.63509
0.709,0.00084906,0.027161,TRP,0.25,0.63509
0.71,0.00086204,0.027644,TRP,0.25,0.63509
0.711,0.00084998,0.027421,TRP,0.25,0.63509
0.712,0.00083841,0.027219,TRP,0.25,0.63509
0.713,0.00082826,0.026971,TRP,0.25,0.63509
0.714,0.00083874,0.027437,TRP,0.25,0.63509
0.715,0.00080249,0.026235,TRP,0.25,0.63509
0.716,0.00082022,0.026863,TRP,0.25,0.63509
0.717,0.00075969,0.023375,TRP,0.25,0.63509
0.718,0.00073506,0.022024,TRP,0.25,0.63509
0.719,0.00070323,0.020495,TRP,0.25,0.63509
0.72,0.00072154,0.021544,TRP,0.25,0.63509
0.721,0.00073564,0.02312,TRP,0.25,0.63509
0.722,0.00077623,0.025895,TRP,0.25,0.63509
0.723,0.0007517,0.024337,TRP,0.25,0.63509
0.724,0.00073204,0.022913,TRP,0.25,0.63509
0.725,0.00071891,0.022429,TRP,0.25,0.63509
0.726,0.00072593,0.023262,TRP,0.25,0.63509
0.727,0.00073349,0.023636,TRP,0.25,0.63509
0.728,0.00071162,0.022694,TRP,0.25,0.63509
0.729,0.00068745,0.022474,TRP,0.25,0.63509
0.73,0.00072385,0.024144,TRP,0.25,0.63509
0.731,0.00069693,0.022895,TRP,0.25,0.63509
0.732,0.00072289,0.024575,TRP,0.25,0.63509
0.733,0.00072189,0.025243,TRP,0.25,0.63509
0.734,0.00073756,0.026027,TRP,0.25,0.63509
0.735,0.00072644,0.025671,TRP,0.25,0.63509
0.736,0.00071266,0.025365,TRP,0.25,0.63509
0.737,0.00071654,0.025557,TRP,0.25,0.63509
0.738,0.00072082,0.026135,TRP,0.25,0.63509
0.739,0.00068895,0.025047,TRP,0.25,0.63509
0.74,0.00070053,0.02569,TRP,0.25,0.63509
0.741,0.00069058,0.025503,TRP,0.25,0.63509
