PROFILE,WAVLEN_MCRN,TOTAL_RAD,GRND_RFLCT,WATER
SAS,0.455,0.0047984,0.030651,0.5
SAS,0.455,0.0047984,0.030651,1.0
SAS,0.455,0.0047984,0.030651,1.5
SAS,0.455,0.0047984,0.030651,2.0
SAS,0.456,0.0048744,0.031434,0.2
SAS,0.456,0.0048744,0.031434,0.5
SAS,0.456,0.0048744,0.031434,1.0
SAS,0.456,0.0048744,0.031434,1.5
SAS,0.456,0.0048744,0.031434,2.0
SAS,0.457,0.0048763,0.031742,0.2
SAS,0.457,0.0048763,0.031742,0.5
SAS,0.457,0.0048763,0.031742,1.0
SAS,0.457,0.0048763,0.031742,1.5
SAS,0.457,0.0048763,0.031742,2.0
SAS,0.458,0.0046965,0.030854,0.2
SAS,0.458,0.0046965,0.030854,0.5
SAS,0.458,0.0046965,0.030854,1.0
SAS,0.458,0.0046965,0.030854,1.5
SAS,0.458,0.0046965,0.030854,2.0
SAS,0.459,0.0047047,0.031206,0.2
SAS,0.459,0.0047047,0.031206,0.5
SAS,0.459,0.0047047,0.031206,1.0
SAS,0.459,0.0047047,0.031206,1.5
SAS,0.459,0.0047047,0.031206,2.0
SAS,0.46,0.0045946,0.030761,0.2
SAS,0.46,0.0045946,0.030761,0.5
SAS,0.46,0.0045946,0.030761,1.0
SAS,0.46,0.0045946,0.030761,1.5
SAS,0.46,0.0045946,0.030761,2.0
SAS,0.461,0.0047239,0.031923,0.2
SAS,0.461,0.0047239,0.031923,0.5
SAS,0.461,0.0047239,0.031923,1.0
SAS,0.461,0.0047239,0.031923,1.5
SAS,0.461,0.0047239,0.031923,2.0
SAS,0.462,0.0045937,0.031334,0.2
SAS,0.462,0.0045937,0.031334,0.5
SAS,0.462,0.0045937,0.031334,1.0
SAS,0.462,0.0045937,0.031334,1.5
SAS,0.462,0.0045937,0.031334,2.0
SAS,0.463,0.0045516,0.031332,0.2
SAS,0.463,0.0045516,0.031332,0.5
SAS,0.463,0.0045516,0.031332,1.0
SAS,0.463,0.0045516,0.031332,1.5
SAS,0.463,0.0045516,0.031332,2.0
SAS,0.464,0.0045501,0.031615,0.2
SAS,0.464,0.0045501,0.031615,0.5
SAS,0.464,0.0045501,0.031615,1.0
SAS,0.464,0.0045501,0.031615,1.5
SAS,0.464,0.0045501,0.031615,2.0
SAS,0.465,0.0044334,0.031087,0.2
SAS,0.465,0.0044334,0.031087,0.5
SAS,0.465,0.0044334,0.031087,1.0
SAS,0.465,0.0044334,0.031087,1.5
SAS,0.465,0.0044334,0.031087,2.0
SAS,0.466,0.0045246,0.032019,0.2
SAS,0.466,0.0045246,0.032019,0.5
SAS,0.466,0.0045246,0.032019,1.0
SAS,0.466,0.0045246,0.032019,1.5
SAS,0.466,0.0045246,0.032019,2.0
SAS,0.467,0.0043475,0.031044,0.2
SAS,0.467,0.0043475,0.031042,0.5
SAS,0.467,0.0043474,0.03104,1.0
SAS,0.467,0.0043473,0.031038,1.5
SAS,0.467,0.0043473,0.031038,2.0
SAS,0.468,0.0045526,0.032799,0.2
SAS,0.468,0.0045525,0.032797,0.5
SAS,0.468,0.0045523,0.032793,1.0
SAS,0.468,0.0045521,0.032789,1.5
SAS,0.468,0.004552,0.032789,2.0
SAS,0.469,0.0044471,0.03233,0.2
SAS,0.469,0.0044469,0.032325,0.5
SAS,0.469,0.0044465,0.032317,1.0
SAS,0.469,0.0044461,0.032308,1.5
SAS,0.469,0.0044459,0.032307,2.0
SAS,0.47,0.0043672,0.032023,0.2
SAS,0.47,0.0043666,0.032011,0.5
SAS,0.47,0.0043655,0.031986,1.0
SAS,0.47,0.0043642,0.031962,1.5
