WAVLEN_MCRN,TOTAL_RAD,GRND_RFLCT,PROFILE,INITIAL_H2O,FINAL_H2O
1.48,1.4709e-05,0.0014951,MLS,0.5,0.88814
1.481,1.9632e-05,0.0027852,MLS,0.5,0.88814
1.482,1.4042e-05,0.0014071,MLS,0.5,0.88814
1.483,2.1703e-05,0.0034704,MLS,0.5,0.88814
1.484,2.0522e-05,0.0032488,MLS,0.5,0.88814
1.485,2.013e-05,0.0029817,MLS,0.5,0.88814
1.486,1.9901e-05,0.0029108,MLS,0.5,0.88814
1.487,1.4567e-05,0.0014022,MLS,0.5,0.88814
1.488,1.6854e-05,0.002344,MLS,0.5,0.88814
1.489,2.4026e-05,0.004414,MLS,0.5,0.88814
1.49,2.2403e-05,0.0039415,MLS,0.5,0.88814
1.491,2.3635e-05,0.0044842,MLS,0.5,0.88814
1.492,2.2447e-05,0.0038352,MLS,0.5,0.88814
1.493,2.3178e-05,0.0041539,MLS,0.5,0.88814
1.494,2.4665e-05,0.0046962,MLS,0.5,0.88814
1.495,2.3288e-05,0.0042633,MLS,0.5,0.88814
1.496,2.198e-05,0.0039339,MLS,0.5,0.88814
1.497,2.5391e-05,0.005246,MLS,0.5,0.88814
1.498,2.3385e-05,0.0043588,MLS,0.5,0.88814
1.499,2.4995e-05,0.0049863,MLS,0.5,0.88814
1.5,2.698e-05,0.0057603,MLS,0.5,0.88814
1.501,2.7718e-05,0.006015,MLS,0.5,0.88814
1.502,2.5483e-05,0.0052586,MLS,0.5,0.88814
1.503,2.2109e-05,0.0043098,MLS,0.5,0.88814
1.504,2.0697e-05,0.003709,MLS,0.5,0.88814
1.505,2.1671e-05,0.0042237,MLS,0.5,0.88814
1.506,2.6434e-05,0.0058821,MLS,0.5,0.88814
1.507,2.6644e-05,0.0057884,MLS,0.5,0.88814
1.508,2.5855e-05,0.0055762,MLS,0.5,0.88814
1.509,2.2515e-05,0.0043393,MLS,0.5,0.88814
1.51,2.7601e-05,0.0062195,MLS,0.5,0.88814
1.511,2.7231e-05,0.0060592,MLS,0.5,0.88814
1.512,2.6683e-05,0.0059614,MLS,0.5,0.88814
1.513,2.5743e-05,0.0055892,MLS,0.5,0.88814
1.514,2.4685e-05,0.0051892,MLS,0.5,0.88814
1.515,2.7047e-05,0.0061423,MLS,0.5,0.88814
1.516,2.6346e-05,0.0058967,MLS,0.5,0.88814
1.517,2.5981e-05,0.0057697,MLS,0.5,0.88814
1.518,2.6023e-05,0.0057606,MLS,0.5,0.88814
1.519,2.5619e-05,0.0056409,MLS,0.5,0.88814
1.52,2.6698e-05,0.0060695,MLS,0.5,0.88814
1.521,2.7174e-05,0.0063817,MLS,0.5,0.88814
1.522,2.6345e-05,0.0060692,MLS,0.5,0.88814
1.523,2.7249e-05,0.0064245,MLS,0.5,0.88814
1.524,2.7062e-05,0.0063543,MLS,0.5,0.88814
1.525,2.598e-05,0.0059684,MLS,0.5,0.88814
1.526,2.6561e-05,0.0061453,MLS,0.5,0.88814
1.527,2.6187e-05,0.0060417,MLS,0.5,0.88814
1.528,2.7212e-05,0.0064555,MLS,0.5,0.88814
1.529,2.6568e-05,0.0062596,MLS,0.5,0.88814
1.53,2.5309e-05,0.0059405,MLS,0.5,0.88814
1.531,2.6247e-05,0.0061602,MLS,0.5,0.88814
1.532,2.6852e-05,0.0064363,MLS,0.5,0.88814
1.533,2.6515e-05,0.0063757,MLS,0.5,0.88814
1.534,2.5798e-05,0.0061856,MLS,0.5,0.88814
1.535,2.5668e-05,0.0061211,MLS,0.5,0.88814
1.536,2.6295e-05,0.0063218,MLS,0.5,0.88814
1.537,2.6195e-05,0.0062819,MLS,0.5,0.88814
1.538,2.6084e-05,0.0063213,MLS,0.5,0.88814
1.539,2.5868e-05,0.0062535,MLS,0.5,0.88814
1.54,2.5186e-05,0.0061263,MLS,0.5,0.88814
1.541,2.5521e-05,0.0062092,MLS,0.5,0.88814
1.542,2.5546e-05,0.0061883,MLS,0.5,0.88814
1.543,2.5776e-05,0.0062897,MLS,0.5,0.88814
1.544,2.5831e-05,0.006277,MLS,0.5,0.88814
1.545,2.613e-05,0.0064141,MLS,0.5,0.88814
1.546,2.5939e-05,0.0063578,MLS,0.5,0.88814
1.547,2.5635e-05,0.006309,MLS,0.5,0.88814
1.548,2.5155e-05,0.0062024,MLS,0.5,0.88814
1.549,2.5529e-05,0.0063169,MLS,0.5,0.88814
1.55,2.5214e-05,0.0062439,MLS,0.5,0.88814
1.551,2.5269e-05,0.0062632,MLS,0.5,0.88814
1.552,2.5361e-05,0.0062725,MLS,0.5,0.88814
1.553,2.5153e-05,0.0062612,MLS,0.5,0.88814
1.554,2.4616e-05,0.006132,MLS,0.5,0.88814
1.555,2.4752e-05,0.0061832,MLS,0.5,0.88814
1.556,2.4492e-05,0.0061255,MLS,0.5,0.88814
1.557,2.4887e-05,0.0062384,MLS,0.5,0.88814
1.558,2.4733e-05,0.00621,MLS,0.5,0.88814
1.559,2.4571e-05,0.0061783,MLS,0.5,0.88814
1.56,2.4473e-05,0.0061619,MLS,0.5,0.88814
1.561,2.4808e-05,0.0062589,MLS,0.5,0.88814
1.562,2.4571e-05,0.0061992,MLS,0.5,0.88814
1.563,2.4326e-05,0.006151,MLS,0.5,0.88814
1.564,2.4123e-05,0.0061088,MLS,0.5,0.88814
1.565,2.4345e-05,0.006185,MLS,0.5,0.88814
1.566,2.3863e-05,0.0060662,MLS,0.5,0.88814
1.567,2.3787e-05,0.0060587,MLS,0.5,0.88814
1.568,2.3237e-05,0.0059162,MLS,0.5,0.88814
1.569,2.261e-05,0.0057494,MLS,0.5,0.88814
1.57,2.1418e-05,0.0054073,MLS,0.5,0.88814
1.571,2.0353e-05,0.0050959,MLS,0.5,0.88814
1.572,2.0506e-05,0.0051634,MLS,0.5,0.88814
1.573,2.0272e-05,0.0051149,MLS,0.5,0.88814
1.574,2.0971e-05,0.0053437,MLS,0.5,0.88814
1.575,2.1504e-05,0.0055389,MLS,0.5,0.88814
1.576,2.1488e-05,0.0055245,MLS,0.5,0.88814
1.577,1.918e-05,0.0049088,MLS,0.5,0.88814
1.578,2.0315e-05,0.0052053,MLS,0.5,0.88814
1.579,2.0714e-05,0.0053076,MLS,0.5,0.88814
1.58,2.1437e-05,0.0055311,MLS,0.5,0.88814
1.581,2.1733e-05,0.0056294,MLS,0.5,0.88814
1.582,2.1278e-05,0.0055307,MLS,0.5,0.88814
1.583,2.1579e-05,0.005615,MLS,0.5,0.88814
1.584,2.1906e-05,0.0057334,MLS,0.5,0.88814
1.585,2.2425e-05,0.0058831,MLS,0.5,0.88814
1.586,2.2314e-05,0.0058565,MLS,0.5,0.88814
1.587,2.2042e-05,0.0057928,MLS,0.5,0.88814
1.588,2.1652e-05,0.0057176,MLS,0.5,0.88814
1.589,2.0362e-05,0.0053863,MLS,0.5,0.88814
1.59,2.0705e-05,0.0054794,MLS,0.5,0.88814
1.591,2.1018e-05,0.0055748,MLS,0.5,0.88814
1.592,2.176e-05,0.005768,MLS,0.5,0.88814
1.593,2.2265e-05,0.0059256,MLS,0.5,0.88814
1.594,2.2174e-05,0.0059005,MLS,0.5,0.88814
1.595,2.2214e-05,0.0059298,MLS,0.5,0.88814
1.596,2.1239e-05,0.005675,MLS,0.5,0.88814
1.597,2.1317e-05,0.0056922,MLS,0.5,0.88814
1.598,2.1792e-05,0.0058363,MLS,0.5,0.88814
1.599,2.0741e-05,0.005542,MLS,0.5,0.88814
1.6,1.996e-05,0.0053177,MLS,0.5,0.88814
1.601,1.8709e-05,0.0049616,MLS,0.5,0.88814
1.602,1.8581e-05,0.0049258,MLS,0.5,0.88814
1.603,1.8509e-05,0.0049205,MLS,0.5,0.88814
1.604,1.8855e-05,0.0050387,MLS,0.5,0.88814
1.605,1.9939e-05,0.0053841,MLS,0.5,0.88814
1.606,2.0295e-05,0.0055009,MLS,0.5,0.88814
1.607,1.9498e-05,0.0052667,MLS,0.5,0.88814
1.608,1.9024e-05,0.0051091,MLS,0.5,0.88814
1.609,1.857e-05,0.0049894,MLS,0.5,0.88814
1.61,1.8206e-05,0.0049156,MLS,0.5,0.88814
1.611,1.8757e-05,0.0050831,MLS,0.5,0.88814
1.612,1.9186e-05,0.0052267,MLS,0.5,0.88814
1.613,1.965e-05,0.0053625,MLS,0.5,0.88814
1.614,1.9934e-05,0.0054677,MLS,0.5,0.88814
1.615,1.9965e-05,0.0054921,MLS,0.5,0.88814
1.616,1.9381e-05,0.0053436,MLS,0.5,0.88814
1.617,1.968e-05,0.0054326,MLS,0.5,0.88814
1.618,2.0298e-05,0.005624,MLS,0.5,0.88814
1.619,2.0193e-05,0.0055925,MLS,0.5,0.88814
1.62,1.9628e-05,0.0054573,MLS,0.5,0.88814
1.621,1.951e-05,0.0054339,MLS,0.5,0.88814
1.622,1.9881e-05,0.0055454,MLS,0.5,0.88814
1.623,2.0218e-05,0.0056494,MLS,0.5,0.88814
1.624,2.0138e-05,0.0056345,MLS,0.5,0.88814
1.625,1.9915e-05,0.0055766,MLS,0.5,0.88814
1.626,1.9921e-05,0.0055913,MLS,0.5,0.88814
1.627,1.9992e-05,0.0056222,MLS,0.5,0.88814
1.628,2.0003e-05,0.005631,MLS,0.5,0.88814
1.629,1.9903e-05,0.0056149,MLS,0.5,0.88814
1.63,1.9593e-05,0.0055338,MLS,0.5,0.88814
1.631,1.9541e-05,0.0055231,MLS,0.5,0.88814
1.632,1.9569e-05,0.005536,MLS,0.5,0.88814
1.633,1.9014e-05,0.0053793,MLS,0.5,0.88814
1.634,1.9109e-05,0.0054322,MLS,0.5,0.88814
1.635,1.9061e-05,0.0054049,MLS,0.5,0.88814
1.636,1.9051e-05,0.0054279,MLS,0.5,0.88814
1.637,1.8602e-05,0.0053097,MLS,0.5,0.88814
1.638,1.7695e-05,0.0050273,MLS,0.5,0.88814
1.639,1.7878e-05,0.0051125,MLS,0.5,0.88814
1.64,1.7328e-05,0.0049157,MLS,0.5,0.88814
1.641,1.7668e-05,0.0050655,MLS,0.5,0.88814
1.642,1.778e-05,0.0051061,MLS,0.5,0.88814
1.643,1.7217e-05,0.0049085,MLS,0.5,0.88814
1.644,1.7936e-05,0.0051768,MLS,0.5,0.88814
1.645,1.7613e-05,0.0050618,MLS,0.5,0.88814
1.646,1.7476e-05,0.0050043,MLS,0.5,0.88814
1.647,1.8264e-05,0.005296,MLS,0.5,0.88814
1.648,1.7278e-05,0.0049721,MLS,0.5,0.88814
1.649,1.7614e-05,0.005109,MLS,0.5,0.88814
1.65,1.7946e-05,0.0052166,MLS,0.5,0.88814
1.651,1.6713e-05,0.0048205,MLS,0.5,0.88814
1.652,1.7907e-05,0.0051983,MLS,0.5,0.88814
1.653,1.7942e-05,0.0052349,MLS,0.5,0.88814
1.654,1.7185e-05,0.0049978,MLS,0.5,0.88814
1.655,1.7818e-05,0.0052211,MLS,0.5,0.88814
1.656,1.7626e-05,0.0051557,MLS,0.5,0.88814
1.657,1.7755e-05,0.0052093,MLS,0.5,0.88814
1.658,1.7937e-05,0.0052829,MLS,0.5,0.88814
1.659,1.762e-05,0.0052035,MLS,0.5,0.88814
1.66,1.772e-05,0.00524,MLS,0.5,0.88814
1.661,1.7803e-05,0.0052562,MLS,0.5,0.88814
1.662,1.7418e-05,0.0051292,MLS,0.5,0.88814
1.663,1.7576e-05,0.0052216,MLS,0.5,0.88814
1.664,1.7452e-05,0.0051775,MLS,0.5,0.88814
1.665,1.6613e-05,0.004918,MLS,0.5,0.88814
1.666,1.4019e-05,0.0039965,MLS,0.5,0.88814
1.667,1.6449e-05,0.0048791,MLS,0.5,0.88814
1.668,1.6782e-05,0.0050242,MLS,0.5,0.88814
1.669,1.6888e-05,0.0050309,MLS,0.5,0.88814
1.67,1.7265e-05,0.0051828,MLS,0.5,0.88814
1.671,1.6956e-05,0.0050903,MLS,0.5,0.88814
1.672,1.6504e-05,0.0049639,MLS,0.5,0.88814
1.673,1.6653e-05,0.0050235,MLS,0.5,0.88814
1.674,1.6615e-05,0.0050062,MLS,0.5,0.88814
1.675,1.6373e-05,0.0049427,MLS,0.5,0.88814
1.676,1.6269e-05,0.0049052,MLS,0.5,0.88814
1.677,1.631e-05,0.0049271,MLS,0.5,0.88814
1.678,1.5976e-05,0.0048106,MLS,0.5,0.88814
1.679,1.6236e-05,0.0049425,MLS,0.5,0.88814
1.68,1.5713e-05,0.0047831,MLS,0.5,0.88814
1.681,1.4805e-05,0.0045092,MLS,0.5,0.88814
1.682,1.5454e-05,0.0047307,MLS,0.5,0.88814
1.683,1.5865e-05,0.004859,MLS,0.5,0.88814
1.684,1.5216e-05,0.0045705,MLS,0.5,0.88814
1.685,1.6153e-05,0.0049687,MLS,0.5,0.88814
1.686,1.6024e-05,0.0049301,MLS,0.5,0.88814
1.687,1.5538e-05,0.0047458,MLS,0.5,0.88814
1.688,1.5935e-05,0.004918,MLS,0.5,0.88814
1.689,1.5765e-05,0.0048652,MLS,0.5,0.88814
1.69,1.5696e-05,0.0048366,MLS,0.5,0.88814
1.691,1.4986e-05,0.0044596,MLS,0.5,0.88814
1.692,1.5699e-05,0.0048282,MLS,0.5,0.88814
1.693,1.5943e-05,0.0049634,MLS,0.5,0.88814
1.694,1.5467e-05,0.0047696,MLS,0.5,0.88814
1.695,1.5746e-05,0.0049134,MLS,0.5,0.88814
1.696,1.5789e-05,0.004935,MLS,0.5,0.88814
1.697,1.4341e-05,0.0042052,MLS,0.5,0.88814
1.698,1.5534e-05,0.0048623,MLS,0.5,0.88814
1.699,1.5429e-05,0.0048152,MLS,0.5,0.88814
1.7,1.5024e-05,0.004672,MLS,0.5,0.88814
1.701,1.4541e-05,0.0044282,MLS,0.5,0.88814
1.702,1.5116e-05,0.0047651,MLS,0.5,0.88814
1.703,1.476e-05,0.0046399,MLS,0.5,0.88814
1.704,1.4858e-05,0.0046486,MLS,0.5,0.88814
1.705,1.4932e-05,0.0047007,MLS,0.5,0.88814
1.706,1.4739e-05,0.0046181,MLS,0.5,0.88814
1.707,1.4425e-05,0.0044953,MLS,0.5,0.88814
1.708,1.3822e-05,0.0042413,MLS,0.5,0.88814
1.709,1.363e-05,0.0040918,MLS,0.5,0.88814
1.71,1.4707e-05,0.0046751,MLS,0.5,0.88814
1.711,1.3945e-05,0.0044035,MLS,0.5,0.88814
1.712,1.4304e-05,0.0045654,MLS,0.5,0.88814
1.713,1.471e-05,0.004686,MLS,0.5,0.88814
1.714,1.3754e-05,0.0041887,MLS,0.5,0.88814
1.715,1.4199e-05,0.0044343,MLS,0.5,0.88814
1.716,1.3896e-05,0.0042911,MLS,0.5,0.88814
1.717,1.4512e-05,0.0046697,MLS,0.5,0.88814
1.718,1.4489e-05,0.0046702,MLS,0.5,0.88814
1.719,1.447e-05,0.0046767,MLS,0.5,0.88814
1.72,1.4188e-05,0.0045633,MLS,0.5,0.88814
1.721,1.2489e-05,0.0037034,MLS,0.5,0.88814
1.722,1.3712e-05,0.0043622,MLS,0.5,0.88814
1.723,1.3207e-05,0.0042017,MLS,0.5,0.88814
1.724,1.228e-05,0.0036526,MLS,0.5,0.88814
1.725,1.294e-05,0.0039647,MLS,0.5,0.88814
1.726,1.3403e-05,0.004265,MLS,0.5,0.88814
1.727,1.3753e-05,0.0044725,MLS,0.5,0.88814
1.728,1.3511e-05,0.0043753,MLS,0.5,0.88814
1.729,1.2764e-05,0.0039518,MLS,0.5,0.88814
1.73,1.3832e-05,0.0045341,MLS,0.5,0.88814
1.731,1.3575e-05,0.0044441,MLS,0.5,0.88814
1.732,1.1218e-05,0.0031835,MLS,0.5,0.88814
1.733,1.2261e-05,0.0038941,MLS,0.5,0.88814
1.734,1.2868e-05,0.0042199,MLS,0.5,0.88814
1.735,1.2512e-05,0.0040484,MLS,0.5,0.88814
1.736,1.1093e-05,0.0033361,MLS,0.5,0.88814
1.737,1.1172e-05,0.0034047,MLS,0.5,0.88814
1.738,1.2655e-05,0.0041471,MLS,0.5,0.88814
1.739,1.2993e-05,0.0042893,MLS,0.5,0.88814
1.74,1.1953e-05,0.0037129,MLS,0.5,0.88814
1.741,1.1224e-05,0.0033666,MLS,0.5,0.88814
1.742,1.2271e-05,0.0038859,MLS,0.5,0.88814
1.743,1.3038e-05,0.0043143,MLS,0.5,0.88814
1.744,1.2626e-05,0.0040728,MLS,0.5,0.88814
1.745,1.19e-05,0.0037696,MLS,0.5,0.88814
1.746,1.2552e-05,0.0041249,MLS,0.5,0.88814
1.747,8.6377e-06,0.0020668,MLS,0.5,0.88814
1.748,1.1991e-05,0.0038153,MLS,0.5,0.88814
1.749,1.2769e-05,0.0042405,MLS,0.5,0.88814
1.75,1.2637e-05,0.0042172,MLS,0.5,0.88814
1.751,1.196e-05,0.0038288,MLS,0.5,0.88814
1.752,1.1223e-05,0.0034996,MLS,0.5,0.88814
1.753,1.248e-05,0.0041466,MLS,0.5,0.88814
1.754,1.2698e-05,0.0042718,MLS,0.5,0.88814
1.755,1.045e-05,0.0030595,MLS,0.5,0.88814
1.756,1.2172e-05,0.0039684,MLS,0.5,0.88814
1.757,9.7484e-06,0.0027029,MLS,0.5,0.88814
1.758,1.1551e-05,0.0036732,MLS,0.5,0.88814
1.759,1.2539e-05,0.0042558,MLS,0.5,0.88814
1.76,1.239e-05,0.0041841,MLS,0.5,0.88814
1.761,1.0662e-05,0.0032555,MLS,0.5,0.88814
1.762,1.1135e-05,0.0035661,MLS,0.5,0.88814
1.763,1.0149e-05,0.002984,MLS,0.5,0.88814
1.764,1.2011e-05,0.0040462,MLS,0.5,0.88814
1.765,1.1202e-05,0.0035831,MLS,0.5,0.88814
1.766,6.9162e-06,0.0015248,MLS,0.5,0.88814
1.767,1.1402e-05,0.0036654,MLS,0.5,0.88814
1.768,1.1044e-05,0.0034829,MLS,0.5,0.88814
1.769,1.1365e-05,0.0037029,MLS,0.5,0.88814
1.77,9.898e-06,0.0028871,MLS,0.5,0.88814
1.771,9.8142e-06,0.00291,MLS,0.5,0.88814
1.772,1.1362e-05,0.0037447,MLS,0.5,0.88814
1.773,1.1248e-05,0.003654,MLS,0.5,0.88814
1.774,8.2529e-06,0.0021304,MLS,0.5,0.88814
1.775,1.0305e-05,0.0031491,MLS,0.5,0.88814
1.776,7.7248e-06,0.0018431,MLS,0.5,0.88814
1.777,9.995e-06,0.0030256,MLS,0.5,0.88814
1.778,9.3893e-06,0.0027488,MLS,0.5,0.88814
1.779,6.8519e-06,0.0014478,MLS,0.5,0.88814
1.78,1.0378e-05,0.003252,MLS,0.5,0.88814
1.781,7.4757e-06,0.0019053,MLS,0.5,0.88814
1.782,9.351e-06,0.0027029,MLS,0.5,0.88814
1.783,1.0269e-05,0.0032482,MLS,0.5,0.88814
1.784,8.0583e-06,0.0020086,MLS,0.5,0.88814
1.785,5.6467e-06,0.0011403,MLS,0.5,0.88814
1.786,6.7286e-06,0.0013612,MLS,0.5,0.88814
1.787,7.2374e-06,0.0015914,MLS,0.5,0.88814
1.788,9.7328e-06,0.0029388,MLS,0.5,0.88814
1.789,8.9862e-06,0.002627,MLS,0.5,0.88814
1.79,9.4191e-06,0.0028846,MLS,0.5,0.88814
1.791,6.0486e-06,0.0011523,MLS,0.5,0.88814
1.792,6.814e-06,0.0014453,MLS,0.5,0.88814
1.793,6.0637e-06,0.0011922,MLS,0.5,0.88814
1.794,4.9379e-06,0.00069223,MLS,0.5,0.88814
1.795,6.2685e-06,0.0011951,MLS,0.5,0.88814
1.796,6.474e-06,0.0013069,MLS,0.5,0.88814
1.797,6.09e-06,0.0012108,MLS,0.5,0.88814
1.798,6.4414e-06,0.001392,MLS,0.5,0.88814
1.799,8.4869e-06,0.002249,MLS,0.5,0.88814
1.8,3.432e-06,0.00031187,MLS,0.5,0.88814
1.801,2.4533e-06,5.5509e-05,MLS,0.5,0.88814
1.802,2.7641e-06,7.3395e-05,MLS,0.5,0.88814
1.803,3.8733e-06,0.00038233,MLS,0.5,0.88814
1.804,4.2827e-06,0.00047618,MLS,0.5,0.88814
1.805,6.2718e-06,0.0011223,MLS,0.5,0.88814
1.806,2.1363e-06,5.169e-05,MLS,0.5,0.88814
1.807,2.931e-06,0.00015308,MLS,0.5,0.88814
1.808,4.7229e-06,0.00063749,MLS,0.5,0.88814
1.809,3.796e-06,0.00029945,MLS,0.5,0.88814
1.81,4.0337e-06,0.00035249,MLS,0.5,0.88814
1.811,1.7194e-06,1.378e-05,MLS,0.5,0.88814
1.812,2.545e-06,6.1073e-05,MLS,0.5,0.88814
1.813,1.8338e-06,1.7351e-05,MLS,0.5,0.88814
1.814,4.0131e-06,0.00033113,MLS,0.5,0.88814
1.815,2.356e-06,8.5148e-05,MLS,0.5,0.88814
1.816,1.6073e-06,7.2071e-06,MLS,0.5,0.88814
1.817,2.2186e-06,4.6308e-05,MLS,0.5,0.88814
1.818,2.8411e-06,0.00012432,MLS,0.5,0.88814
1.819,2.0621e-06,2.7736e-05,MLS,0.5,0.88814
1.82,1.4969e-06,6.768e-06,MLS,0.5,0.88814
1.821,1.1584e-06,2.0971e-08,MLS,0.5,0.88814
1.822,1.1875e-06,2.6725e-09,MLS,0.5,0.88814
1.823,2.1439e-06,3.8068e-05,MLS,0.5,0.88814
1.824,3.6039e-06,0.00017412,MLS,0.5,0.88814
1.825,2.2985e-06,3.0646e-05,MLS,0.5,0.88814
1.826,1.2891e-06,6.838e-07,MLS,0.5,0.88814
1.827,1.6372e-06,1.4916e-06,MLS,0.5,0.88814
1.828,1.4836e-06,1.0316e-06,MLS,0.5,0.88814
1.829,1.0952e-06,4.1514e-08,MLS,0.5,0.88814
1.83,1.3138e-06,5.3709e-08,MLS,0.5,0.88814
1.831,1.1637e-06,2.4215e-09,MLS,0.5,0.88814
1.832,1.5588e-06,2.6168e-07,MLS,0.5,0.88814
1.833,1.1933e-06,1.3952e-07,MLS,0.5,0.88814
1.834,1.6904e-06,1.3048e-06,MLS,0.5,0.88814
1.835,9.1317e-07,1.0233e-09,MLS,0.5,0.88814
1.836,8.8383e-07,1.7738e-12,MLS,0.5,0.88814
1.837,1.0365e-06,5.5876e-12,MLS,0.5,0.88814
1.838,7.8477e-07,6.122e-12,MLS,0.5,0.88814
1.839,1.3149e-06,6.2245e-09,MLS,0.5,0.88814
1.84,7.6831e-07,1.5808e-15,MLS,0.5,0.88814
1.841,1.0944e-06,7.4038e-11,MLS,0.5,0.88814
1.842,6.6427e-07,4.3291e-19,MLS,0.5,0.88814
1.843,1.1958e-06,2.1456e-08,MLS,0.5,0.88814
1.844,1.2726e-06,2.9212e-07,MLS,0.5,0.88814
1.845,1.8984e-06,2.7728e-06,MLS,0.5,0.88814
1.846,1.2328e-06,1.3032e-07,MLS,0.5,0.88814
1.847,6.6841e-07,4.693e-16,MLS,0.5,0.88814
1.848,6.891e-07,2.5721e-18,MLS,0.5,0.88814
1.849,8.5985e-07,1.739e-10,MLS,0.5,0.88814
1.85,1.1617e-06,1.6167e-08,MLS,0.5,0.88814
1.851,1.1205e-06,3.9634e-07,MLS,0.5,0.88814
1.852,1.7068e-06,1.3409e-06,MLS,0.5,0.88814
1.853,8.624e-07,9.8227e-10,MLS,0.5,0.88814
1.854,7.4104e-07,6.0476e-12,MLS,0.5,0.88814
1.855,1.2321e-06,4.5764e-08,MLS,0.5,0.88814
1.856,1.2564e-06,1.0208e-07,MLS,0.5,0.88814
1.857,7.6046e-07,4.4935e-15,MLS,0.5,0.88814
1.858,1.312e-06,1.5644e-07,MLS,0.5,0.88814
1.859,1.1963e-06,4.7768e-08,MLS,0.5,0.88814
1.86,6.5206e-07,1.7619e-16,MLS,0.5,0.88814
1.861,9.0043e-07,3.8397e-08,MLS,0.5,0.88814
1.862,1.6825e-06,2.5323e-06,MLS,0.5,0.88814
1.863,1.2777e-06,3.5463e-07,MLS,0.5,0.88814
1.864,1.152e-06,2.6772e-07,MLS,0.5,0.88814
1.865,1.0844e-06,1.155e-07,MLS,0.5,0.88814
1.866,1.7904e-06,3.5347e-06,MLS,0.5,0.88814
1.867,1.0716e-06,1.7494e-07,MLS,0.5,0.88814
1.868,6.4192e-07,4.7001e-15,MLS,0.5,0.88814
1.869,9.5141e-07,3.0805e-11,MLS,0.5,0.88814
1.87,7.5181e-07,6.0264e-16,MLS,0.5,0.88814
1.871,6.3015e-07,4.1558e-17,MLS,0.5,0.88814
1.872,8.3874e-07,3.0008e-12,MLS,0.5,0.88814
1.873,5.9579e-07,1.337e-15,MLS,0.5,0.88814
1.874,6.6977e-07,5.1881e-12,MLS,0.5,0.88814
1.875,7.5773e-07,5.6007e-11,MLS,0.5,0.88814
1.876,7.6856e-07,4.1953e-11,MLS,0.5,0.88814
1.877,6.2087e-07,5.5651e-12,MLS,0.5,0.88814
1.878,1.0221e-06,6.627e-08,MLS,0.5,0.88814
1.879,1.5255e-06,4.2394e-06,MLS,0.5,0.88814
1.88,1.6143e-06,8.348e-06,MLS,0.5,0.88814
1.881,9.0398e-07,2.4233e-08,MLS,0.5,0.88814
1.882,1.5873e-06,1.0947e-05,MLS,0.5,0.88814
1.883,1.6678e-06,8.294e-06,MLS,0.5,0.88814
1.884,7.7593e-07,1.8736e-08,MLS,0.5,0.88814
1.885,1.2588e-06,2.932e-07,MLS,0.5,0.88814
1.886,1.4267e-06,3.2857e-06,MLS,0.5,0.88814
1.887,1.1122e-06,1.2794e-06,MLS,0.5,0.88814
1.888,2.2338e-06,4.4731e-05,MLS,0.5,0.88814
1.889,1.8397e-06,1.4309e-05,MLS,0.5,0.88814
1.89,7.0298e-07,3.4507e-09,MLS,0.5,0.88814
1.891,1.148e-06,2.0855e-07,MLS,0.5,0.88814
1.892,8.8026e-07,1.6075e-08,MLS,0.5,0.88814
1.893,1.0207e-06,5.2847e-08,MLS,0.5,0.88814
1.894,9.9831e-07,4.0117e-07,MLS,0.5,0.88814
1.895,1.72e-06,1.9576e-05,MLS,0.5,0.88814
1.896,1.5703e-06,1.3859e-05,MLS,0.5,0.88814
1.897,1.4851e-06,4.6494e-06,MLS,0.5,0.88814
1.898,8.5326e-07,1.8594e-09,MLS,0.5,0.88814
1.899,7.5292e-07,2.7848e-10,MLS,0.5,0.88814
1.9,5.6164e-07,5.9117e-18,MLS,0.5,0.88814
1.901,8.9764e-07,2.3763e-08,MLS,0.5,0.88814
1.902,1.2803e-06,2.6708e-07,MLS,0.5,0.88814
1.903,6.1609e-07,6.0043e-11,MLS,0.5,0.88814
1.904,1.2094e-06,8.4833e-08,MLS,0.5,0.88814
1.905,7.3089e-07,4.0634e-09,MLS,0.5,0.88814
1.906,6.4272e-07,4.5327e-15,MLS,0.5,0.88814
1.907,6.7298e-07,1.1496e-08,MLS,0.5,0.88814
1.908,1.5397e-06,3.3062e-06,MLS,0.5,0.88814
1.909,1.217e-06,1.814e-06,MLS,0.5,0.88814
1.91,1.3587e-06,2.081e-06,MLS,0.5,0.88814
1.911,8.7039e-07,8.3074e-09,MLS,0.5,0.88814
1.912,8.3718e-07,2.7474e-08,MLS,0.5,0.88814
1.913,9.0333e-07,1.4684e-08,MLS,0.5,0.88814
1.914,6.3359e-07,1.8302e-11,MLS,0.5,0.88814
1.915,1.1043e-06,6.668e-07,MLS,0.5,0.88814
1.916,1.0242e-06,9.9572e-07,MLS,0.5,0.88814
1.917,1.0363e-06,3.8513e-06,MLS,0.5,0.88814
1.918,2.185e-06,5.4462e-05,MLS,0.5,0.88814
1.919,1.588e-06,1.3113e-05,MLS,0.5,0.88814
1.92,5.8855e-07,1.9055e-09,MLS,0.5,0.88814
1.921,5.9625e-07,4.2362e-09,MLS,0.5,0.88814
1.922,1.6007e-06,1.4817e-05,MLS,0.5,0.88814
1.923,1.9832e-06,3.7386e-05,MLS,0.5,0.88814
1.924,8.2253e-07,2.2923e-06,MLS,0.5,0.88814
