WAVLEN_MCRN,TOTAL_RAD,GRND_RFLCT,PROFILE,INITIAL_H2O,FINAL_H2O
1.829,1.6229e-06,1.7682e-05,SAS,0.25,0.33439
1.83,2.0381e-06,3.0819e-05,SAS,0.25,0.33439
1.831,1.6853e-06,8.118e-06,SAS,0.25,0.33439
1.832,2.5589e-06,7.6333e-05,SAS,0.25,0.33439
1.833,1.8343e-06,2.9541e-05,SAS,0.25,0.33439
1.834,2.8545e-06,0.00013183,SAS,0.25,0.33439
1.835,1.3165e-06,1.9146e-06,SAS,0.25,0.33439
1.836,1.2773e-06,3.8721e-07,SAS,0.25,0.33439
1.837,1.4729e-06,8.7126e-07,SAS,0.25,0.33439
1.838,1.1009e-06,1.7171e-07,SAS,0.25,0.33439
1.839,2.0248e-06,1.6592e-05,SAS,0.25,0.33439
1.84,1.0467e-06,2.3862e-08,SAS,0.25,0.33439
1.841,1.5904e-06,2.4599e-06,SAS,0.25,0.33439
1.842,9.0259e-07,1.2835e-11,SAS,0.25,0.33439
1.843,1.8434e-06,2.1847e-05,SAS,0.25,0.33439
1.844,2.0043e-06,4.565e-05,SAS,0.25,0.33439
1.845,3.3542e-06,0.00022738,SAS,0.25,0.33439
1.846,1.9139e-06,2.9174e-05,SAS,0.25,0.33439
1.847,9.0168e-07,5.3466e-09,SAS,0.25,0.33439
1.848,9.5551e-07,8.5102e-11,SAS,0.25,0.33439
1.849,1.235e-06,9.3907e-07,SAS,0.25,0.33439
1.85,1.775e-06,1.8189e-05,SAS,0.25,0.33439
1.851,1.7168e-06,3.9038e-05,SAS,0.25,0.33439
1.852,2.9322e-06,0.00015112,SAS,0.25,0.33439
1.853,1.246e-06,2.4883e-06,SAS,0.25,0.33439
1.854,1.0166e-06,1.9336e-07,SAS,0.25,0.33439
1.855,1.9152e-06,2.4143e-05,SAS,0.25,0.33439
1.856,1.9721e-06,3.5712e-05,SAS,0.25,0.33439
1.857,1.0895e-06,5.2595e-08,SAS,0.25,0.33439
1.858,2.1167e-06,5.3006e-05,SAS,0.25,0.33439
1.859,1.85e-06,2.3525e-05,SAS,0.25,0.33439
1.86,8.8126e-07,2.0761e-09,SAS,0.25,0.33439
1.861,1.3222e-06,1.1074e-05,SAS,0.25,0.33439
1.862,2.9347e-06,0.00018746,SAS,0.25,0.33439
1.863,2.0601e-06,5.7633e-05,SAS,0.25,0.33439
1.864,1.8272e-06,4.7435e-05,SAS,0.25,0.33439
1.865,1.6584e-06,2.4437e-05,SAS,0.25,0.33439
1.866,3.1985e-06,0.00024317,SAS,0.25,0.33439
1.867,1.6595e-06,2.9462e-05,SAS,0.25,0.33439
1.868,8.5701e-07,5.5838e-08,SAS,0.25,0.33439
1.869,1.3856e-06,1.4745e-06,SAS,0.25,0.33439
1.87,1.0458e-06,9.0453e-09,SAS,0.25,0.33439
1.871,8.773e-07,1.2253e-09,SAS,0.25,0.33439
1.872,1.1898e-06,6.3261e-07,SAS,0.25,0.33439
1.873,8.0707e-07,1.522e-08,SAS,0.25,0.33439
1.874,9.1748e-07,2.1275e-07,SAS,0.25,0.33439
1.875,1.0954e-06,1.2002e-06,SAS,0.25,0.33439
1.876,1.1119e-06,1.3644e-06,SAS,0.25,0.33439
1.877,8.7621e-07,2.6654e-07,SAS,0.25,0.33439
1.878,1.5593e-06,1.6361e-05,SAS,0.25,0.33439
1.879,2.6483e-06,0.00019784,SAS,0.25,0.33439
1.88,2.8066e-06,0.00025907,SAS,0.25,0.33439
1.881,1.3327e-06,7.4319e-06,SAS,0.25,0.33439
1.882,2.7244e-06,0.00026086,SAS,0.25,0.33439
1.883,2.918e-06,0.00026286,SAS,0.25,0.33439
1.884,1.1509e-06,7.8468e-06,SAS,0.25,0.33439
1.885,2.0618e-06,5.8293e-05,SAS,0.25,0.33439
1.886,2.4388e-06,0.0001669,SAS,0.25,0.33439
1.887,1.7907e-06,7.4421e-05,SAS,0.25,0.33439
1.888,3.981e-06,0.00062262,SAS,0.25,0.33439
1.889,3.2947e-06,0.00036338,SAS,0.25,0.33439
1.89,1.0073e-06,2.9553e-06,SAS,0.25,0.33439
1.891,1.8469e-06,4.7458e-05,SAS,0.25,0.33439
1.892,1.3376e-06,1.1125e-05,SAS,0.25,0.33439
1.893,1.5835e-06,2.1939e-05,SAS,0.25,0.33439
1.894,1.5629e-06,4.2851e-05,SAS,0.25,0.33439
1.895,3.0088e-06,0.00035146,SAS,0.25,0.33439
1.896,2.7456e-06,0.00028939,SAS,0.25,0.33439
1.897,2.5971e-06,0.00021036,SAS,0.25,0.33439
1.898,1.2776e-06,5.9456e-06,SAS,0.25,0.33439
1.899,1.0686e-06,1.6159e-06,SAS,0.25,0.33439
1.9,7.7185e-07,9.9625e-11,SAS,0.25,0.33439
1.901,1.3457e-06,1.143e-05,SAS,0.25,0.33439
1.902,2.1317e-06,7.1857e-05,SAS,0.25,0.33439
1.903,8.4673e-07,2.1647e-07,SAS,0.25,0.33439
1.904,1.9677e-06,4.4891e-05,SAS,0.25,0.33439
1.905,1.0402e-06,3.4461e-06,SAS,0.25,0.33439
1.906,8.8604e-07,3.4063e-08,SAS,0.25,0.33439
1.907,9.7359e-07,2.7227e-06,SAS,0.25,0.33439
1.908,2.7427e-06,0.00021144,SAS,0.25,0.33439
1.909,2.0389e-06,0.00011395,SAS,0.25,0.33439
1.91,2.339e-06,0.00015019,SAS,0.25,0.33439
1.911,1.3068e-06,1.1696e-05,SAS,0.25,0.33439
1.912,1.2606e-06,1.4724e-05,SAS,0.25,0.33439
1.913,1.3709e-06,1.1924e-05,SAS,0.25,0.33439
1.914,9.1201e-07,4.2676e-07,SAS,0.25,0.33439
1.915,1.8045e-06,6.8844e-05,SAS,0.25,0.33439
1.916,1.6561e-06,7.8077e-05,SAS,0.25,0.33439
1.917,1.6567e-06,8.9596e-05,SAS,0.25,0.33439
1.918,3.8978e-06,0.00069264,SAS,0.25,0.33439
1.919,2.7952e-06,0.00030392,SAS,0.25,0.33439
1.92,8.344e-07,1.6661e-06,SAS,0.25,0.33439
1.921,8.2308e-07,1.7836e-06,SAS,0.25,0.33439
1.922,2.8354e-06,0.00033223,SAS,0.25,0.33439
1.923,3.5618e-06,0.00056801,SAS,0.25,0.33439
1.924,1.253e-06,5.7631e-05,SAS,0.25,0.33439
1.925,2.9143e-06,0.00046996,SAS,0.25,0.33439
1.926,3.52e-06,0.00063708,SAS,0.25,0.33439
1.927,1.446e-06,7.2607e-05,SAS,0.25,0.33439
1.928,2.2056e-06,0.00016241,SAS,0.25,0.33439
1.929,2.0659e-06,0.00020397,SAS,0.25,0.33439
1.93,2.3901e-06,0.00032039,SAS,0.25,0.33439
1.931,1.4779e-06,4.2566e-05,SAS,0.25,0.33439
1.932,2.723e-06,0.00044178,SAS,0.25,0.33439
1.933,3.0042e-06,0.00047222,SAS,0.25,0.33439
1.934,2.0397e-06,0.0001965,SAS,0.25,0.33439
1.935,4.3678e-06,0.001197,SAS,0.25,0.33439
1.936,3.0669e-06,0.00056096,SAS,0.25,0.33439
1.937,2.8479e-06,0.00045784,SAS,0.25,0.33439
1.938,2.6012e-06,0.00036619,SAS,0.25,0.33439
1.939,2.2364e-06,0.00026819,SAS,0.25,0.33439
1.94,2.5791e-06,0.00044022,SAS,0.25,0.33439
1.941,2.5336e-06,0.00034728,SAS,0.25,0.33439
1.942,3.5029e-06,0.00087097,SAS,0.25,0.33439
1.943,4.5073e-06,0.0014401,SAS,0.25,0.33439
1.944,2.4699e-06,0.00045537,SAS,0.25,0.33439
1.945,2.2533e-06,0.00039262,SAS,0.25,0.33439
1.946,3.1692e-06,0.00076905,SAS,0.25,0.33439
1.947,3.1066e-06,0.00079592,SAS,0.25,0.33439
1.948,3.0268e-06,0.0006808,SAS,0.25,0.33439
1.949,2.8042e-06,0.00059289,SAS,0.25,0.33439
1.95,3.1314e-06,0.00080854,SAS,0.25,0.33439
1.951,2.9939e-06,0.00085368,SAS,0.25,0.33439
1.952,3.568e-06,0.0011428,SAS,0.25,0.33439
1.953,2.0212e-06,0.00040197,SAS,0.25,0.33439
1.954,2.3741e-06,0.00056401,SAS,0.25,0.33439
1.955,2.281e-06,0.00054844,SAS,0.25,0.33439
1.956,1.7946e-06,0.00035117,SAS,0.25,0.33439
1.957,1.9016e-06,0.00035725,SAS,0.25,0.33439
1.958,2.1137e-06,0.00044959,SAS,0.25,0.33439
1.959,1.966e-06,0.00037217,SAS,0.25,0.33439
1.96,3.2814e-06,0.0011046,SAS,0.25,0.33439
1.961,3.2325e-06,0.00092847,SAS,0.25,0.33439
1.962,3.3453e-06,0.0011034,SAS,0.25,0.33439
1.963,2.3086e-06,0.00053096,SAS,0.25,0.33439
1.964,2.4407e-06,0.00065377,SAS,0.25,0.33439
1.965,2.9923e-06,0.00097848,SAS,0.25,0.33439
1.966,2.8826e-06,0.00086333,SAS,0.25,0.33439
1.967,3.5029e-06,0.0012782,SAS,0.25,0.33439
1.968,3.6215e-06,0.0012333,SAS,0.25,0.33439
1.969,3.4437e-06,0.0012475,SAS,0.25,0.33439
1.97,4.6203e-06,0.0018676,SAS,0.25,0.33439
1.971,3.9687e-06,0.0014129,SAS,0.25,0.33439
1.972,3.3764e-06,0.001068,SAS,0.25,0.33439
1.973,4.7473e-06,0.0019349,SAS,0.25,0.33439
1.974,4.1067e-06,0.0014219,SAS,0.25,0.33439
1.975,5.0753e-06,0.0021062,SAS,0.25,0.33439
1.976,4.7803e-06,0.0018467,SAS,0.25,0.33439
1.977,5.6146e-06,0.0024355,SAS,0.25,0.33439
1.978,5.4711e-06,0.0023447,SAS,0.25,0.33439
1.979,5.5191e-06,0.002375,SAS,0.25,0.33439
1.98,3.836e-06,0.0012456,SAS,0.25,0.33439
1.981,5.3278e-06,0.0022245,SAS,0.25,0.33439
1.982,5.988e-06,0.0026783,SAS,0.25,0.33439
1.983,5.5237e-06,0.0023285,SAS,0.25,0.33439
1.984,6.0486e-06,0.0027402,SAS,0.25,0.33439
1.985,5.4426e-06,0.0023213,SAS,0.25,0.33439
1.986,5.8833e-06,0.0026628,SAS,0.25,0.33439
1.987,4.3528e-06,0.0015873,SAS,0.25,0.33439
1.988,5.8552e-06,0.0026157,SAS,0.25,0.33439
1.989,5.9667e-06,0.0026988,SAS,0.25,0.33439
1.99,4.7293e-06,0.0018132,SAS,0.25,0.33439
1.991,5.4186e-06,0.0023144,SAS,0.25,0.33439
1.992,5.8448e-06,0.0026558,SAS,0.25,0.33439
1.993,5.8021e-06,0.0026663,SAS,0.25,0.33439
1.994,5.0377e-06,0.0021266,SAS,0.25,0.33439
1.995,5.3424e-06,0.0023451,SAS,0.25,0.33439
1.996,4.6323e-06,0.0019333,SAS,0.25,0.33439
1.997,3.9954e-06,0.0015764,SAS,0.25,0.33439
1.998,3.0555e-06,0.0010693,SAS,0.25,0.33439
1.999,2.8085e-06,0.0010028,SAS,0.25,0.33439
2.0,2.1213e-06,0.0006754,SAS,0.25,0.33439
2.001,1.543e-06,0.00040606,SAS,0.25,0.33439
2.002,1.2072e-06,0.00027175,SAS,0.25,0.33439
2.003,1.2799e-06,0.00027372,SAS,0.25,0.33439
2.004,8.8251e-07,0.00015672,SAS,0.25,0.33439
2.005,1.0619e-06,0.00020226,SAS,0.25,0.33439
2.006,1.163e-06,0.00025565,SAS,0.25,0.33439
2.007,1.2021e-06,0.00029005,SAS,0.25,0.33439
2.008,2.0256e-06,0.00065336,SAS,0.25,0.33439
2.009,3.0415e-06,0.001155,SAS,0.25,0.33439
2.01,1.709e-06,0.00052406,SAS,0.25,0.33439
2.011,1.7447e-06,0.00051678,SAS,0.25,0.33439
2.012,1.3451e-06,0.00036688,SAS,0.25,0.33439
2.013,1.6255e-06,0.00042996,SAS,0.25,0.33439
2.014,1.5636e-06,0.00043891,SAS,0.25,0.33439
2.015,1.6042e-06,0.00045899,SAS,0.25,0.33439
2.016,1.691e-06,0.0004954,SAS,0.25,0.33439
2.017,1.6424e-06,0.00043046,SAS,0.25,0.33439
2.018,2.0028e-06,0.00062784,SAS,0.25,0.33439
2.019,2.3866e-06,0.00081967,SAS,0.25,0.33439
2.02,2.4111e-06,0.00084353,SAS,0.25,0.33439
2.021,2.5849e-06,0.00094666,SAS,0.25,0.33439
2.022,2.9105e-06,0.0011397,SAS,0.25,0.33439
2.023,3.4029e-06,0.0013752,SAS,0.25,0.33439
2.024,3.6282e-06,0.0015067,SAS,0.25,0.33439
2.025,3.5792e-06,0.0014948,SAS,0.25,0.33439
2.026,4.3938e-06,0.0019719,SAS,0.25,0.33439
2.027,4.1644e-06,0.0018478,SAS,0.25,0.33439
2.028,4.1177e-06,0.0017681,SAS,0.25,0.33439
2.029,4.4472e-06,0.0019729,SAS,0.25,0.33439
2.03,4.7597e-06,0.0022098,SAS,0.25,0.33439
2.031,4.6765e-06,0.0021606,SAS,0.25,0.33439
2.032,4.9704e-06,0.0023547,SAS,0.25,0.33439
2.033,4.7536e-06,0.0021896,SAS,0.25,0.33439
2.034,4.9082e-06,0.0023271,SAS,0.25,0.33439
2.035,4.8605e-06,0.002323,SAS,0.25,0.33439
2.036,4.8906e-06,0.0023419,SAS,0.25,0.33439
2.037,4.9072e-06,0.002355,SAS,0.25,0.33439
2.038,4.6632e-06,0.0022105,SAS,0.25,0.33439
2.039,4.8326e-06,0.0023213,SAS,0.25,0.33439
2.04,4.4045e-06,0.002013,SAS,0.25,0.33439
2.041,4.6687e-06,0.002217,SAS,0.25,0.33439
2.042,4.4575e-06,0.0021189,SAS,0.25,0.33439
2.043,4.6731e-06,0.0022312,SAS,0.25,0.33439
2.044,4.605e-06,0.0021658,SAS,0.25,0.33439
2.045,4.6049e-06,0.0021872,SAS,0.25,0.33439
2.046,4.5876e-06,0.0021846,SAS,0.25,0.33439
2.047,4.379e-06,0.0020667,SAS,0.25,0.33439
2.048,3.6875e-06,0.0016647,SAS,0.25,0.33439
2.049,3.4056e-06,0.0015057,SAS,0.25,0.33439
2.05,3.2789e-06,0.00143,SAS,0.25,0.33439
2.051,3.3507e-06,0.0014668,SAS,0.25,0.33439
2.052,2.4476e-06,0.00098227,SAS,0.25,0.33439
2.053,2.9161e-06,0.0012298,SAS,0.25,0.33439
2.054,2.2354e-06,0.00087325,SAS,0.25,0.33439
2.055,2.5629e-06,0.0010333,SAS,0.25,0.33439
2.056,2.75e-06,0.0011466,SAS,0.25,0.33439
2.057,2.7925e-06,0.0011673,SAS,0.25,0.33439
2.058,2.7387e-06,0.001162,SAS,0.25,0.33439
2.059,2.9794e-06,0.0013082,SAS,0.25,0.33439
2.06,4.1238e-06,0.0019676,SAS,0.25,0.33439
2.061,3.8283e-06,0.0017761,SAS,0.25,0.33439
2.062,2.8648e-06,0.0012549,SAS,0.25,0.33439
2.063,3.0144e-06,0.0013228,SAS,0.25,0.33439
2.064,2.9028e-06,0.001271,SAS,0.25,0.33439
2.065,2.931e-06,0.0012782,SAS,0.25,0.33439
2.066,2.9346e-06,0.0012627,SAS,0.25,0.33439
2.067,3.0259e-06,0.0013322,SAS,0.25,0.33439
2.068,3.0902e-06,0.0013728,SAS,0.25,0.33439
2.069,3.15e-06,0.0014057,SAS,0.25,0.33439
2.07,3.1137e-06,0.001386,SAS,0.25,0.33439
2.071,3.2563e-06,0.0014703,SAS,0.25,0.33439
2.072,3.2198e-06,0.0014523,SAS,0.25,0.33439
2.073,3.5273e-06,0.0016419,SAS,0.25,0.33439
2.074,3.5247e-06,0.0016372,SAS,0.25,0.33439
2.075,3.7002e-06,0.0017398,SAS,0.25,0.33439
2.076,3.8858e-06,0.0018628,SAS,0.25,0.33439
2.077,3.9672e-06,0.00191,SAS,0.25,0.33439
2.078,3.9238e-06,0.0018609,SAS,0.25,0.33439
2.079,4.3009e-06,0.0021361,SAS,0.25,0.33439
2.08,4.3426e-06,0.0021714,SAS,0.25,0.33439
2.081,4.3363e-06,0.0021692,SAS,0.25,0.33439
2.082,4.2667e-06,0.0021246,SAS,0.25,0.33439
2.083,4.0771e-06,0.0020128,SAS,0.25,0.33439
2.084,4.1103e-06,0.0020376,SAS,0.25,0.33439
2.085,4.0218e-06,0.001962,SAS,0.25,0.33439
2.086,4.1603e-06,0.0020678,SAS,0.25,0.33439
2.087,4.2718e-06,0.0021444,SAS,0.25,0.33439
2.088,4.272e-06,0.0021455,SAS,0.25,0.33439
2.089,4.2343e-06,0.0021259,SAS,0.25,0.33439
2.09,4.254e-06,0.0021345,SAS,0.25,0.33439
2.091,4.2954e-06,0.0021781,SAS,0.25,0.33439
2.092,4.2315e-06,0.002148,SAS,0.25,0.33439
2.093,4.2687e-06,0.0021724,SAS,0.25,0.33439
2.094,4.2003e-06,0.0021084,SAS,0.25,0.33439
2.095,4.3471e-06,0.0022309,SAS,0.25,0.33439
2.096,4.3654e-06,0.0022465,SAS,0.25,0.33439
2.097,4.3887e-06,0.0022596,SAS,0.25,0.33439
2.098,4.3755e-06,0.0022455,SAS,0.25,0.33439
2.099,4.2311e-06,0.0021288,SAS,0.25,0.33439
2.1,4.3461e-06,0.0022348,SAS,0.25,0.33439
2.101,4.3877e-06,0.0022673,SAS,0.25,0.33439
2.102,4.2003e-06,0.0021147,SAS,0.25,0.33439
2.103,4.3704e-06,0.0022705,SAS,0.25,0.33439
2.104,4.383e-06,0.0022804,SAS,0.25,0.33439
2.105,4.3777e-06,0.0022729,SAS,0.25,0.33439
2.106,4.3898e-06,0.0022868,SAS,0.25,0.33439
2.107,4.3532e-06,0.0022685,SAS,0.25,0.33439
2.108,4.3331e-06,0.0022626,SAS,0.25,0.33439
2.109,4.2759e-06,0.0022343,SAS,0.25,0.33439
2.11,4.1865e-06,0.0021748,SAS,0.25,0.33439
2.111,4.2769e-06,0.0022391,SAS,0.25,0.33439
2.112,4.1723e-06,0.0021535,SAS,0.25,0.33439
2.113,4.2936e-06,0.0022521,SAS,0.25,0.33439
2.114,4.3109e-06,0.0022677,SAS,0.25,0.33439
2.115,4.2822e-06,0.0022509,SAS,0.25,0.33439
2.116,4.2159e-06,0.0022159,SAS,0.25,0.33439
2.117,4.2045e-06,0.0022161,SAS,0.25,0.33439
2.118,4.1839e-06,0.0021955,SAS,0.25,0.33439
2.119,4.0768e-06,0.0021115,SAS,0.25,0.33439
2.12,4.1275e-06,0.0021613,SAS,0.25,0.33439
2.121,4.1828e-06,0.0022096,SAS,0.25,0.33439
2.122,4.2191e-06,0.0022376,SAS,0.25,0.33439
2.123,4.1861e-06,0.0022223,SAS,0.25,0.33439
2.124,4.1115e-06,0.0021697,SAS,0.25,0.33439
2.125,4.0828e-06,0.0021468,SAS,0.25,0.33439
2.126,4.1778e-06,0.0022249,SAS,0.25,0.33439
2.127,4.1312e-06,0.0021933,SAS,0.25,0.33439
2.128,4.0144e-06,0.002093,SAS,0.25,0.33439
2.129,4.1693e-06,0.0022267,SAS,0.25,0.33439
2.13,4.1649e-06,0.0022269,SAS,0.25,0.33439
2.131,4.1629e-06,0.0022282,SAS,0.25,0.33439
2.132,4.1578e-06,0.0022275,SAS,0.25,0.33439
2.133,4.1443e-06,0.0022226,SAS,0.25,0.33439
2.134,4.1337e-06,0.0022191,SAS,0.25,0.33439
2.135,4.0813e-06,0.0021928,SAS,0.25,0.33439
2.136,3.9988e-06,0.0021357,SAS,0.25,0.33439
2.137,4.0621e-06,0.0021864,SAS,0.25,0.33439
2.138,4.0928e-06,0.0022051,SAS,0.25,0.33439
2.139,4.073e-06,0.0021948,SAS,0.25,0.33439
2.14,4.0674e-06,0.0021953,SAS,0.25,0.33439
2.141,4.0653e-06,0.0021971,SAS,0.25,0.33439
2.142,4.0418e-06,0.0021859,SAS,0.25,0.33439
2.143,4.0138e-06,0.0021728,SAS,0.25,0.33439
2.144,4.0087e-06,0.0021719,SAS,0.25,0.33439
2.145,3.9873e-06,0.002162,SAS,0.25,0.33439
2.146,3.9601e-06,0.002149,SAS,0.25,0.33439
2.147,3.9472e-06,0.002144,SAS,0.25,0.33439
2.148,3.946e-06,0.0021419,SAS,0.25,0.33439
2.149,3.9187e-06,0.0021311,SAS,0.25,0.33439
2.15,3.8907e-06,0.0021106,SAS,0.25,0.33439
2.151,3.8438e-06,0.0020741,SAS,0.25,0.33439
2.152,3.7492e-06,0.0020064,SAS,0.25,0.33439
2.153,3.7858e-06,0.0020381,SAS,0.25,0.33439
2.154,3.8371e-06,0.0020843,SAS,0.25,0.33439
2.155,3.8105e-06,0.0020782,SAS,0.25,0.33439
2.156,3.8557e-06,0.0021096,SAS,0.25,0.33439
2.157,3.8456e-06,0.0021079,SAS,0.25,0.33439
2.158,3.8373e-06,0.0021029,SAS,0.25,0.33439
2.159,3.7584e-06,0.0020428,SAS,0.25,0.33439
2.16,3.7738e-06,0.0020648,SAS,0.25,0.33439
2.161,3.6296e-06,0.0019827,SAS,0.25,0.33439
2.162,3.7383e-06,0.0020568,SAS,0.25,0.33439
2.163,3.5921e-06,0.0019396,SAS,0.25,0.33439
2.164,3.5038e-06,0.0018814,SAS,0.25,0.33439
2.165,3.4831e-06,0.0019228,SAS,0.25,0.33439
2.166,3.3555e-06,0.0018512,SAS,0.25,0.33439
2.167,3.3022e-06,0.0018156,SAS,0.25,0.33439
2.168,3.5495e-06,0.0019614,SAS,0.25,0.33439
2.169,3.5061e-06,0.0018986,SAS,0.25,0.33439
2.17,3.6472e-06,0.0020213,SAS,0.25,0.33439
2.171,3.6857e-06,0.002048,SAS,0.25,0.33439
2.172,3.6126e-06,0.0020035,SAS,0.25,0.33439
2.173,3.5566e-06,0.001967,SAS,0.25,0.33439
2.174,3.5938e-06,0.0019741,SAS,0.25,0.33439
2.175,3.6196e-06,0.0020044,SAS,0.25,0.33439
2.176,3.5578e-06,0.0019544,SAS,0.25,0.33439
2.177,3.6409e-06,0.0020323,SAS,0.25,0.33439
2.178,3.5147e-06,0.0019599,SAS,0.25,0.33439
2.179,3.4084e-06,0.0018752,SAS,0.25,0.33439
2.18,3.6117e-06,0.0020189,SAS,0.25,0.33439
2.181,3.6422e-06,0.0020417,SAS,0.25,0.33439
2.182,3.5997e-06,0.0020196,SAS,0.25,0.33439
2.183,3.399e-06,0.0018537,SAS,0.25,0.33439
2.184,3.436e-06,0.0019008,SAS,0.25,0.33439
2.185,3.33e-06,0.0017795,SAS,0.25,0.33439
2.186,3.6043e-06,0.0020277,SAS,0.25,0.33439
2.187,3.5304e-06,0.0019725,SAS,0.25,0.33439
2.188,3.3978e-06,0.0018812,SAS,0.25,0.33439
2.189,3.476e-06,0.0019612,SAS,0.25,0.33439
2.19,3.4599e-06,0.0019445,SAS,0.25,0.33439
2.191,3.4982e-06,0.0019627,SAS,0.25,0.33439
2.192,3.5571e-06,0.0020147,SAS,0.25,0.33439
2.193,3.5439e-06,0.002009,SAS,0.25,0.33439
2.194,3.4797e-06,0.0019571,SAS,0.25,0.33439
2.195,3.3534e-06,0.0018644,SAS,0.25,0.33439
2.196,3.4846e-06,0.0019737,SAS,0.25,0.33439
2.197,3.4477e-06,0.0019475,SAS,0.25,0.33439
2.198,3.2568e-06,0.0017805,SAS,0.25,0.33439
2.199,3.2474e-06,0.0018108,SAS,0.25,0.33439
2.2,2.7797e-06,0.0015073,SAS,0.25,0.33439
2.201,3.1624e-06,0.0017732,SAS,0.25,0.33439
2.202,3.1055e-06,0.0017374,SAS,0.25,0.33439
2.203,3.2336e-06,0.0018277,SAS,0.25,0.33439
2.204,3.3121e-06,0.0018689,SAS,0.25,0.33439
2.205,3.0758e-06,0.0016951,SAS,0.25,0.33439
2.206,3.2416e-06,0.0018467,SAS,0.25,0.33439
2.207,3.2523e-06,0.00185,SAS,0.25,0.33439
2.208,3.2966e-06,0.0018853,SAS,0.25,0.33439
2.209,3.3534e-06,0.0019266,SAS,0.25,0.33439
2.21,3.3491e-06,0.0019212,SAS,0.25,0.33439
2.211,3.313e-06,0.0019024,SAS,0.25,0.33439
2.212,3.3599e-06,0.0019362,SAS,0.25,0.33439
2.213,3.3606e-06,0.001938,SAS,0.25,0.33439
2.214,3.344e-06,0.0019289,SAS,0.25,0.33439
2.215,3.2871e-06,0.0018813,SAS,0.25,0.33439
2.216,3.1105e-06,0.0017548,SAS,0.25,0.33439
2.217,3.1772e-06,0.0018298,SAS,0.25,0.33439
2.218,3.2625e-06,0.0018854,SAS,0.25,0.33439
2.219,3.2909e-06,0.0019071,SAS,0.25,0.33439
2.22,3.2917e-06,0.0019066,SAS,0.25,0.33439
2.221,3.1426e-06,0.0018131,SAS,0.25,0.33439
2.222,3.126e-06,0.0018034,SAS,0.25,0.33439
2.223,3.2502e-06,0.0018861,SAS,0.25,0.33439
2.224,3.2288e-06,0.0018774,SAS,0.25,0.33439
2.225,3.1736e-06,0.001833,SAS,0.25,0.33439
2.226,3.1484e-06,0.0018282,SAS,0.25,0.33439
2.227,2.9596e-06,0.0017036,SAS,0.25,0.33439
2.228,3.1585e-06,0.0018414,SAS,0.25,0.33439
2.229,3.183e-06,0.0018591,SAS,0.25,0.33439
2.23,3.1829e-06,0.0018614,SAS,0.25,0.33439
2.231,3.0985e-06,0.0018056,SAS,0.25,0.33439
2.232,2.909e-06,0.0016759,SAS,0.25,0.33439
2.233,3.0551e-06,0.0017789,SAS,0.25,0.33439
2.234,3.0683e-06,0.0017888,SAS,0.25,0.33439
2.235,3.1005e-06,0.0018153,SAS,0.25,0.33439
2.236,3.041e-06,0.00177,SAS,0.25,0.33439
2.237,3.0058e-06,0.0017552,SAS,0.25,0.33439
2.238,2.9062e-06,0.0016896,SAS,0.25,0.33439
2.239,3.0608e-06,0.001802,SAS,0.25,0.33439
2.24,2.9361e-06,0.0017141,SAS,0.25,0.33439
2.241,2.9847e-06,0.0017493,SAS,0.25,0.33439
2.242,2.9797e-06,0.0017472,SAS,0.25,0.33439
2.243,2.9656e-06,0.0017421,SAS,0.25,0.33439
2.244,2.8104e-06,0.0016294,SAS,0.25,0.33439
2.245,3.0675e-06,0.0018156,SAS,0.25,0.33439
2.246,2.8637e-06,0.0016717,SAS,0.25,0.33439
2.247,2.6416e-06,0.0015146,SAS,0.25,0.33439
2.248,2.9693e-06,0.001757,SAS,0.25,0.33439
2.249,2.9598e-06,0.0017518,SAS,0.25,0.33439
2.25,2.886e-06,0.0016998,SAS,0.25,0.33439
2.251,2.8508e-06,0.0016755,SAS,0.25,0.33439
2.252,2.8709e-06,0.0016929,SAS,0.25,0.33439
2.253,2.8745e-06,0.0016996,SAS,0.25,0.33439
2.254,2.6355e-06,0.0015336,SAS,0.25,0.33439
2.255,2.8077e-06,0.0016583,SAS,0.25,0.33439
2.256,2.7374e-06,0.0016069,SAS,0.25,0.33439
2.257,2.5737e-06,0.0014912,SAS,0.25,0.33439
2.258,2.7814e-06,0.0016421,SAS,0.25,0.33439
2.259,2.8931e-06,0.0017259,SAS,0.25,0.33439
2.26,2.8054e-06,0.0016648,SAS,0.25,0.33439
2.261,2.5722e-06,0.0015001,SAS,0.25,0.33439
2.262,2.3689e-06,0.0013607,SAS,0.25,0.33439
2.263,2.7337e-06,0.0016245,SAS,0.25,0.33439
2.264,2.5431e-06,0.001487,SAS,0.25,0.33439
2.265,2.5996e-06,0.0015262,SAS,0.25,0.33439
2.266,2.8658e-06,0.001724,SAS,0.25,0.33439
2.267,2.8246e-06,0.0016954,SAS,0.25,0.33439
2.268,2.4813e-06,0.0014495,SAS,0.25,0.33439
2.269,2.4831e-06,0.0014526,SAS,0.25,0.33439
2.27,2.665e-06,0.0015872,SAS,0.25,0.33439
2.271,2.7103e-06,0.0016232,SAS,0.25,0.33439
2.272,2.5185e-06,0.0014828,SAS,0.25,0.33439
2.273,2.7174e-06,0.0016279,SAS,0.25,0.33439
2.274,2.7298e-06,0.0016424,SAS,0.25,0.33439
2.275,2.4397e-06,0.0014371,SAS,0.25,0.33439
