PROFILE,WAVLEN_MCRN,TOTAL_RAD,GRND_RFLCT,WATER
MLS,0.361,0.0048263,0.0095582,0.2
MLS,0.361,0.0048263,0.0095582,0.5
MLS,0.361,0.0048263,0.0095582,1.0
MLS,0.361,0.0048263,0.0095582,1.5
MLS,0.361,0.0048263,0.0095582,2.0
MLS,0.362,0.0052754,0.010613,0.2
MLS,0.362,0.0052754,0.010613,0.5
MLS,0.362,0.0052754,0.010613,1.0
MLS,0.362,0.0052754,0.010613,1.5
MLS,0.362,0.0052754,0.010613,2.0
MLS,0.363,0.0057273,0.011704,0.2
MLS,0.363,0.0057273,0.011704,0.5
MLS,0.363,0.0057273,0.011704,1.0
MLS,0.363,0.0057273,0.011704,1.5
MLS,0.363,0.0057273,0.011704,2.0
MLS,0.364,0.0056806,0.011804,0.2
MLS,0.364,0.0056806,0.011804,0.5
MLS,0.364,0.0056806,0.011804,1.0
MLS,0.364,0.0056806,0.011804,1.5
MLS,0.364,0.0056806,0.011804,2.0
MLS,0.365,0.0052054,0.010995,0.2
MLS,0.365,0.0052054,0.010995,0.5
MLS,0.365,0.0052054,0.010995,1.0
MLS,0.365,0.0052054,0.010995,1.5
MLS,0.365,0.0052054,0.010995,2.0
MLS,0.366,0.0069265,0.014847,0.2
MLS,0.366,0.0069265,0.014847,0.5
MLS,0.366,0.0069265,0.014847,1.0
MLS,0.366,0.0069265,0.014847,1.5
MLS,0.366,0.0069265,0.014847,2.0
MLS,0.367,0.0061971,0.013496,0.2
MLS,0.367,0.0061971,0.013496,0.5
MLS,0.367,0.0061971,0.013496,1.0
MLS,0.367,0.0061971,0.013496,1.5
MLS,0.367,0.0061971,0.013496,2.0
MLS,0.368,0.0058059,0.012838,0.2
MLS,0.368,0.0058059,0.012838,0.5
MLS,0.368,0.0058059,0.012838,1.0
MLS,0.368,0.0058059,0.012838,1.5
MLS,0.368,0.0058059,0.012838,2.0
MLS,0.369,0.0055796,0.012534,0.2
MLS,0.369,0.0055796,0.012534,0.5
MLS,0.369,0.0055796,0.012534,1.0
MLS,0.369,0.0055796,0.012534,1.5
MLS,0.369,0.0055796,0.012534,2.0
MLS,0.37,0.0063587,0.014498,0.2
MLS,0.37,0.0063587,0.014498,0.5
MLS,0.37,0.0063587,0.014498,1.0
MLS,0.37,0.0063587,0.014498,1.5
MLS,0.37,0.0063587,0.014498,2.0
MLS,0.371,0.0050307,0.011657,0.2
MLS,0.371,0.0050307,0.011657,0.5
MLS,0.371,0.0050307,0.011657,1.0
MLS,0.371,0.0050307,0.011657,1.5
MLS,0.371,0.0050307,0.011657,2.0
MLS,0.372,0.0052483,0.012317,0.2
MLS,0.372,0.0052483,0.012317,0.5
MLS,0.372,0.0052483,0.012317,1.0
MLS,0.372,0.0052483,0.012317,1.5
MLS,0.372,0.0052483,0.012317,2.0
MLS,0.373,0.0051986,0.012396,0.2
MLS,0.373,0.0051986,0.012396,0.5
MLS,0.373,0.0051986,0.012396,1.0
MLS,0.373,0.0051986,0.012396,1.5
MLS,0.373,0.0051986,0.012396,2.0
MLS,0.374,0.0040263,0.0097608,0.2
MLS,0.374,0.0040263,0.0097608,0.5
MLS,0.374,0.0040263,0.0097608,1.0
MLS,0.374,0.0040263,0.0097608,1.5
MLS,0.374,0.0040263,0.0097608,2.0
MLS,0.375,0.0036173,0.0088956,0.2
MLS,0.375,0.0036173,0.0088956,0.5
MLS,0.375,0.0036173,0.0088956,1.0
MLS,0.375,0.0036173,0.0088956,1.5
MLS,0.375,0.0036173,0.0088956,2.0
MLS,0.376,0.0051728,0.012888,0.2
MLS,0.376,0.0051728,0.012888,0.5
MLS,0.376,0.0051728,0.012888,1.0
MLS,0.376,0.0051728,0.012888,1.5
MLS,0.376,0.0051728,0.012888,2.0
