Wavelength	RSR
0.3	3.6219222885375583e-91
0.3012701270127013	2.756834036531322e-90
0.3025402540254025	2.0776170121012543e-89
0.3038103810381038	1.550257139367509e-88
0.30508050805080505	1.1453160953248368e-87
0.30635063506350635	8.377807254681688e-87
0.3076207620762076	6.067625132901004e-86
0.3088908890889089	4.3510141458652714e-85
0.3101610161016102	3.08919715028316e-84
0.3114311431143114	2.171621498523369e-83
0.3127012701270127	1.511492567260837e-82
0.31397139713971395	1.0416247148561177e-81
0.31524152415241524	7.107222513831999e-81
0.3165116511651165	4.801444639779916e-80
0.3177817781778178	3.211643382612459e-79
0.319051905190519	2.1269931053292973e-78
0.3203220322032203	1.3947238425993217e-77
0.3215921592159216	9.055110299647812e-77
0.32286228622862284	5.820799512511794e-76
0.32413241324132414	3.7047159388766004e-75
0.3254025402540254	2.334589689830812e-74
0.32667266726672667	1.456631137068301e-73
0.3279427942794279	8.998538763409369e-73
0.3292129212921292	5.503991708896827e-72
0.33048304830483044	3.333242624360422e-71
0.33175317531753173	1.9986624774578274e-70
0.33302330233023303	1.1865754759882596e-69
0.33429342934293427	6.974846491302939e-69
0.33556355635563556	4.05935764359511e-68
0.3368336833683368	2.3391784517055733e-67
0.3381038103810381	1.334605068807137e-66
0.33937393739373933	7.539205163885614e-66
0.3406440644064406	4.216787641962199e-65
0.3419141914191419	2.3351849099320215e-64
0.34318431843184316	1.2803956714370063e-63
0.34445444544454445	6.95105133042608e-63
0.3457245724572457	3.7362864981511725e-62
0.346994699469947	1.9884433472091586e-61
0.3482648264826482	1.0477789039800013e-60
0.3495349534953495	5.466501288250759e-60
0.3508050805080508	2.823791561535057e-59
0.35207520752075205	1.4442394173875792e-58
0.35334533453345335	7.313565047829198e-58
0.3546154615461546	3.6669284795481067e-57
0.3558855885588559	1.8203677260546007e-56
0.3571557155715571	8.947448171396699e-56
0.3584258425842584	4.354342959623754e-55
0.3596959695969597	2.0981157778516582e-54
0.36096609660966095	1.0009667323432409e-53
0.3622362236223622	4.7281714289517765e-53
0.3635063506350635	2.2113127071153686e-52
0.3647764776477648	1.023977668453514e-51
0.366046604660466	4.694768541141949e-51
0.3673167316731673	2.1311855496043364e-50
0.3685868586858686	9.578813473087427e-50
0.36985698569856984	4.262707632319424e-49
0.3711271127112711	1.8782039664091563e-48
0.3723972397239724	8.193761842760042e-48
0.37366736673667367	3.539217858606628e-47
0.3749374937493749	1.5136122477721915e-46
0.3762076207620762	6.4092224674553e-46
0.37747774777477744	2.687072820995799e-45
0.37874787478747873	1.1154160838033861e-44
0.38001800180017997	4.58434977092036e-44
0.38128812881288127	1.865528829854417e-43
0.38255825582558256	7.516394414283415e-43
0.3838283828382838	2.998475701692591e-42
0.3850985098509851	1.1843358705793808e-41
0.38636863686368633	4.631616677699424e-41
0.3876387638763876	1.7933857376011232e-40
0.38890889088908887	6.875403496740302e-40
0.39017901790179016	2.6097929065583048e-39
0.39144914491449145	9.808379899721265e-39
0.3927192719271927	3.649823705126699e-38
0.39398939893989393	1.3447138347055697e-37
0.3952595259525952	4.9053639499779665e-37
0.3965296529652965	1.7717236145639908e-36
0.39779977997799776	6.335838359988786e-36
0.39906990699069905	2.2433424831404144e-35
0.40034003400340035	7.864487912737936e-35
0.4016101610161016	2.7297865795940313e-34
0.4028802880288028	9.381457510532683e-34
0.4041504150415041	3.19223837556658e-33
0.4054205420542054	1.0754833443172705e-32
0.40669066906690665	3.5875291652034764e-32
0.40796079607960795	1.1848696311180192e-31
0.40923092309230924	3.8746196175039595e-31
0.4105010501050105	1.2545008334876727e-30
0.4117711771177117	4.0215753660594136e-30
0.413041304130413	1.2764530528733106e-29
0.4143114311431143	4.0114081944099763e-29
0.41558155815581554	1.2481657030083363e-28
0.41685168516851684	3.845306916075815e-28
0.4181218121812181	1.1729328505391773e-27
0.41939193919391937	3.542408711082485e-27
0.4206620662066206	1.0592721670487635e-26
0.4219321932193219	3.136171700776483e-26
0.4232023202320232	9.193385654563144e-26
0.42447244724472444	2.668299055599032e-25
0.4257425742574257	7.667908163685234e-25
0.42701270127012697	2.18173842093947e-24
0.42828282828282827	6.146272812598539e-24
0.4295529552955295	1.7143692302959823e-23
0.4308230823082308	4.7345670358667334e-23
0.4320932093209321	1.294611776599354e-22
0.43336333633363333	3.5049531175581595e-22
0.43463346334633457	9.395248028218536e-22
0.43590359035903586	2.4935475985096273e-21
0.43717371737173716	6.5525516420652766e-21
0.4384438443844384	1.7048517458318795e-20
0.4397139713971397	4.391836477227406e-20
0.440984098409841	1.1201832668549926e-19
0.4422542254225422	2.828885548039621e-19
0.44352435243524346	7.073348395070589e-19
0.44479447944794476	1.7511288327215836e-18
0.44606460646064605	4.292344043926609e-18
0.4473347334733473	1.0417279750720214e-17
0.4486048604860486	2.503211273747981e-17
0.4498749874987499	5.955579984630195e-17
0.4511451145114511	1.4029235124044774e-16
0.45241524152415236	3.27210553625741e-16
0.45368536853685365	7.556209457861363e-16
0.45495549554955494	1.7276829606415947e-15
0.4562256225622562	3.911177164181037e-15
0.4574957495749575	8.766662830968702e-15
0.45876587658765877	1.9455594031092193e-14
0.46003600360036	4.275019143738727e-14
0.46130613061306125	9.300686564869892e-14
0.46257625762576254	2.0034353400570165e-13
0.46384638463846384	4.2728635916596974e-13
0.4651165116511651	9.02289914929751e-13
0.4663866386638663	1.8864988922525107e-12
0.4676567656765676	3.905263860255771e-12
0.4689268926892689	8.004377950279046e-12
0.47019701970197014	1.6243819987830395e-11
0.47146714671467144	3.263864538368397e-11
0.47273727372737273	6.493210167475618e-11
0.47400740074007397	1.2789988998350358e-10
0.4752775277527752	2.4943894349610404e-10
0.4765476547654765	4.8166126557627e-10
0.4778177817781778	9.208789868915057e-10
0.47908790879087904	1.743198246499576e-09
0.48035803580358033	3.2671898727113258e-09
0.4816281628162816	6.062968957898486e-09
0.48289828982898286	1.1139858943971954e-08
0.4841684168416841	2.026550429383617e-08
0.4854385438543854	3.650215589527848e-08
0.4867086708670867	6.509730246019275e-08
0.48797879787978793	1.1494520146649793e-07
0.4892489248924892	2.0095650817751262e-07
0.4905190519051905	3.478537442612309e-07
0.49178917891789176	5.961762426631867e-07
0.493059305930593	1.011663369833967e-06
0.4943294329432943	1.6997332174003037e-06
0.4955995599559956	2.827540764000297e-06
0.4968696869686968	4.657151481854059e-06
0.4981398139813981	7.594780567363982e-06
0.4994099409940994	1.2262908090143233e-05
0.5006800680068006	1.9604469404939757e-05
0.5019501950195019	3.1031308475298793e-05
0.5032203220322031	4.8632708915232924e-05
0.5044904490449045	7.546406755931109e-05
0.5057605760576057	0.0001159405445835905
0.507030703070307	0.0001763655829821847
0.5083008300830083	0.00026562914060801305
0.5095709570957095	0.0003961147119801845
0.5108410841084108	0.0005848568822718904
0.5121112111211121	0.0008549911384467068
0.5133813381338134	0.001237533598858654
0.5146514651465146	0.0017735186536295348
0.5159215921592158	0.0025165055883398855
0.5171917191719171	0.003535439536047857
0.5184618461846184	0.004917816343251785
0.5197319731973197	0.00677305456157233
0.5210021002100209	0.009235921202346122
0.5222722272227223	0.01246979289259923
0.5235423542354235	0.01666946411571557
0.5248124812481247	0.022063144691866123
0.5260826082608261	0.028913226897500897
0.5273527352735273	0.037515357742018626
0.5286228622862286	0.048195334251652566
0.5298929892989299	0.061303359862411706
0.5311631163116312	0.0772052680635161
0.5324332433243324	0.09627044280872718
0.5337033703370336	0.11885634753044555
0.5349734973497349	0.1452898139361905
0.5362436243624362	0.17584552941699616
0.5375137513751375	0.21072248158666332
0.5387838783878387	0.2500194464553041
0.54005400540054	0.293710912854491
0.5413241324132413	0.34162508552575155
0.5425942594259425	0.3934257671874342
0.5438643864386439	0.44859995317645096
0.5451345134513451	0.5064528554091086
0.5464046404640464	0.5661117913907135
0.5476747674767476	0.6265399298313351
0.5489448944894488	0.686560295359481
0.5502150215021502	0.7448897367856148
0.5514851485148514	0.8001818081775479
0.5527552755275527	0.8510767634480039
0.554025402540254	0.8962561930665314
0.5552955295529552	0.9344993045531972
0.5565656565656565	0.9647375262650141
0.5578357835783578	0.986104039980219
0.5591059105910591	0.99797504298862
0.5603760376037603	1.0
0.5616461646164617	0.9921188378044808
0.5629162916291628	0.9745649057427664
0.5641864186418641	0.9478534984050979
0.5654565456545655	0.9127567282791611
0.5667266726672666	0.8702664580860777
0.567996799679968	0.8215477754810132
0.5692669266926692	0.7678860526871686
0.5705370537053704	0.7106309387816596
0.5718071807180718	0.6511406670200145
0.573077307730773	0.5907298345665024
0.5743474347434743	0.5306233621436974
0.5756175617561756	0.47191872026504644
0.5768876887688769	0.41555778280297245
0.5781578157815781	0.3623089079621229
0.5794279427942794	0.3127591183300985
0.5806980698069806	0.2673156128617863
