Wavelength	RSR
0.3	2.2384227433594862e-228
0.3012701270127013	2.5264505363003692e-228
0.3025402540254025	2.851500287725177e-228
0.3038103810381038	3.218325522278613e-228
0.30508050805080505	3.632289444856823e-228
0.30635063506350635	4.0994430525062274e-228
0.3076207620762076	4.626613243084003e-228
0.3088908890889089	5.2215021986736697e-228
0.3101610161016102	5.89279948494889e-228
0.3114311431143114	6.65030849170332e-228
0.3127012701270127	7.505089047211727e-228
0.31397139713971395	8.469618273126431e-228
0.31524152415241524	9.557972010279453e-228
0.3165116511651165	1.0786029443242373e-227
0.3177817781778178	1.2171703886867343e-227
0.319051905190519	1.373520307595105e-227
0.3203220322032203	1.5499322725576177e-227
0.3215921592159216	1.7489777610189601e-227
0.32286228622862284	1.97355749512316e-227
0.32413241324132414	2.226943551407337e-227
0.3254025402540254	2.512826850358543e-227
0.32667266726672667	2.8353707124029867e-227
0.3279427942794279	3.199271254419485e-227
0.3292129212921292	3.609825499539343e-227
0.33048304830483044	4.073008184228087e-227
0.33175317531753173	4.595558372017506e-227
0.33302330233023303	5.185077124637735e-227
0.33429342934293427	5.850137640618545e-227
0.33556355635563556	6.600409451043231e-227
0.3368336833683368	7.446798464659532e-227
0.3381038103810381	8.401604882718512e-227
0.33937393739373933	9.47870126122389e-227
0.3406440644064406	1.0693733288308414e-226
0.3419141914191419	1.2064346171200291e-226
0.34318431843184316	1.3610439895838183e-226
0.34445444544454445	1.5354457037374815e-226
0.3457245724572457	1.7321707267914274e-226
0.346994699469947	1.954073323546404e-226
0.3482648264826482	2.2043723082621574e-226
0.3495349534953495	2.4866975543844667e-226
0.3508050805080508	2.8051424315458314e-226
0.35207520752075205	3.1643229243799726e-226
0.35334533453345335	3.569444283671582e-226
0.3546154615461546	4.026376168453732e-226
0.3558855885588559	4.54173735957623e-226
0.3571557155715571	5.1229912626011926e-226
0.3584258425842584	5.7785535726511434e-226
0.3596959695969597	6.51791364830843e-226
0.36096609660966095	7.351771338220513e-226
0.3622362236223622	8.292191225588972e-226
0.3635063506350635	9.352776505403039e-226
0.3647764776477648	1.0548864990574211e-225
0.366046604660466	1.1897750060154465e-225
0.3673167316731673	1.3418929720046798e-225
0.3685868586858686	1.513438734920563e-225
0.36985698569856984	1.7068908157899687e-225
0.3711271127112711	1.925043589569617e-225
0.3723972397239724	2.1710474922902474e-225
0.37366736673667367	2.4484543408009125e-225
0.3749374937493749	2.7612684144941674e-225
0.3762076207620762	3.114004030799912e-225
0.37747774777477744	3.511750439034998e-225
0.37874787478747873	3.960244961829626e-225
0.38001800180017997	4.465955431174996e-225
0.38128812881288127	5.036173098921401e-225
0.38255825582558256	5.67911735115973e-225
0.3838283828382838	6.404053724472224e-225
0.3850985098509851	7.221426911887894e-225
0.38636863686368633	8.143010660381623e-225
0.3876387638763876	9.182076702709082e-225
0.38890889088908887	1.0353585137954772e-224
0.39017901790179016	1.1674398981009427e-224
0.39144914491449145	1.3163525945902663e-224
0.3927192719271927	1.4842390916047365e-224
0.39398939893989393	1.6735142991837898e-224
0.3952595259525952	1.8869001498754375e-224
0.3965296529652965	2.1274645894089293e-224
0.39779977997799776	2.398665513553246e-224
0.39906990699069905	2.7044002779371597e-224
0.40034003400340035	3.04906148689758e-224
0.4016101610161016	3.43759985682383e-224
0.4028802880288028	3.875595050104308e-224
0.4041504150415041	4.369335489155765e-224
0.4054205420542054	4.925908287752448e-224
0.40669066906690665	5.553300580703877e-224
0.40796079607960795	6.260513694949281e-224
0.40923092309230924	7.057691787666451e-224
0.4105010501050105	7.956266782500691e-224
0.4117711771177117	8.969121666575844e-224
0.413041304130413	1.011077447164885e-223
0.4143114311431143	1.139758555649466e-223
0.41558155815581554	1.2847991138343783e-223
0.41685168516851684	1.4482766393681545e-223
0.4181218121812181	1.6325321868299363e-223
0.41939193919391937	1.8402037408939746e-223
0.4206620662066206	2.0742638360940093e-223
